q0 (),q1,q2,q3
9.999993399944266947e-01,8.460332179381234354e-04,7.773275196174547156e-04,-6.576453368634025851e-07
9.999998399456931919e-01,3.272944424854518715e-04,4.615050521774703186e-04,-1.510480629325375387e-07
9.999996638321757558e-01,-1.358892380088776478e-04,8.086220615745380548e-04,1.098830727236851922e-07
9.999989580605372907e-01,7.101499871490495486e-04,1.256807081018176519e-03,-8.925224623882673942e-07
9.999999062869588951e-01,-8.778988617416389872e-05,4.239327868230130677e-04,3.721701458840801301e-08
9.999996616313280295e-01,5.145752629540174729e-04,6.418328591357573857e-04,-3.302714240158142997e-07
9.999994839385593082e-01,4.297104768170286002e-04,9.205820793109402780e-04,-3.955839683955484451e-07
9.999997894735858095e-01,-6.487279314265195556e-04,-1.431275445967118432e-05,-9.285085548393944536e-09
9.999997213819661335e-01,3.311828530950410216e-04,6.689946626980332886e-04,-2.215596228281957670e-07
9.999995532145985466e-01,9.133534663538794450e-04,-2.436308667745761827e-04,2.225211960985812752e-07
9.999992519692486592e-01,1.467099835452844901e-04,1.214305188974346529e-03,-1.781508275556773562e-07
9.999999843452903603e-01,1.695571933879879995e-04,-5.059424024509806377e-05,8.578617511852182056e-09
9.999998903593818600e-01,4.673628912076974043e-04,-2.920876427228013219e-05,1.365109401561132623e-08
9.999998530457939738e-01,4.600251282905553447e-04,2.868540648521043877e-04,-1.319600973763479678e-07
9.999998025235391497e-01,-3.417380088488267413e-04,5.274163285384614709e-04,1.802382415419024865e-07
9.999997416533779049e-01,7.200644378495529158e-05,7.151980472655314466e-04,-5.149888129009730505e-08
9.999993970811958954e-01,-1.983983264643930558e-04,1.080034861893510454e-03,2.142772383146505814e-07
9.999980704982374125e-01,-1.142106601858775428e-03,1.598308161757148581e-03,1.825441825540822830e-06
9.999994280852193551e-01,-8.874309524337714236e-04,-5.969047313500311976e-04,-5.297120372043262910e-07
9.999985838828783224e-01,-1.207469033617853587e-03,1.172283569475317255e-03,1.415498113271563501e-06
9.999996999022957578e-01,-9.781533180268921722e-05,7.685229167613846866e-04,7.517334666033409283e-08
9.999992959728271069e-01,-1.139085750648904547e-03,3.324715919628335511e-04,3.787139195253106264e-07
9.999995572560377299e-01,2.988092466092307897e-04,8.923007852990766939e-04,-2.666278434519099278e-07
9.999999938676878974e-01,5.298476049458874349e-05,-9.724833841570347482e-05,5.152679951050604184e-09
9.999984660065497355e-01,4.283976653211161371e-04,1.698369647125794928e-03,-7.275787077819105949e-07
9.999998598725887700e-01,-4.249817518426190891e-04,3.156664310255754570e-04,1.341524916535977306e-07
9.999994889497056949e-01,4.347442363353319844e-04,9.127418139861034636e-04,-3.968094456822981840e-07
9.999988607651869588e-01,-1.390013016818268839e-03,5.884993391609213845e-04,8.180226737425375867e-07
9.999997477600233164e-01,-5.331854475936367811e-04,4.692473821908100889e-04,2.501959386149671874e-07
9.999996122147071231e-01,-8.766866238440364353e-04,-8.361216187514124653e-05,-7.330169233193687076e-08
9.999999470035727533e-01,-5.894971717467825374e-05,3.201839815404752885e-04,1.887475615596805795e-08
9.999997820839111595e-01,-5.106915919812724533e-04,4.183613061791642313e-04,2.136536480345693027e-07
9.999994292238523208e-01,-2.981937752259606646e-04,1.025978727043187679e-03,3.059406445421560958e-07
9.999994138481226313e-01,8.360932594988642295e-04,6.879325125802458665e-04,-5.751760738989967658e-07
9.999994980055681992e-01,-2.695306128991551775e-04,9.650605124317362645e-04,2.601134819760182699e-07
9.999990490869166138e-01,5.139320577425494961e-04,1.279726013617689569e-03,-6.576928489339439966e-07
9.999997205200104045e-01,7.238115185584490961e-04,1.872345273871900341e-04,-1.355225454705351460e-07
9.999997821762818262e-01,6.598337583639504907e-04,1.633401705074586209e-05,-1.077773820742150074e-08
9.999991453335023150e-01,4.309021283289047829e-04,1.234364345556139206e-03,-5.318906782225992043e-07
9.999985900055532451e-01,-1.537848530079343997e-03,6.745426062887760000e-04,1.037345818208926584e-06
9.999999651319199101e-01,2.230931492874042431e-04,1.412996982705822554e-04,-3.152299577969052468e-08
9.999998177550508682e-01,-2.733347745515181068e-04,5.383102677569552401e-04,1.471389424914437576e-07
9.999998270340120232e-01,5.788617623339750934e-04,-1.041681459080865801e-04,6.029896694908805460e-08
9.999997192655604161e-01,5.481262588757066954e-04,5.109073559332215960e-04,-2.800418162571383262e-07
9.999987191797785613e-01,1.543677103276963288e-04,1.593050329377333069e-03,-2.459158467567507102e-07
9.999993878834381178e-01,-6.789087013611671542e-04,8.736792160145741021e-04,5.931487850268921585e-07
9.999995813385440524e-01,-5.164658127994153610e-04,7.553711992648228651e-04,3.901235637232750904e-07
9.999992531453193445e-01,-9.720027228674107001e-04,7.408906745687781313e-04,7.201482908740468834e-07
9.999993546148493451e-01,-1.136015328568890179e-03,-1.546149248350297330e-05,-1.756450379968198489e-08
9.999991730346586838e-01,9.525830534854540319e-04,-8.640109070367213559e-04,8.230428286976704709e-07
9.999996123116841051e-01,4.515696396165016081e-04,7.559505442801784606e-04,-3.413644471915060154e-07
9.999999743187876211e-01,2.238134173424845524e-04,-3.563675670678074093e-05,7.975984506380257253e-09
9.999999049488569325e-01,-2.339868738300030046e-04,3.679027217013637390e-04,8.608441590687384144e-08
9.999996259361801920e-01,-2.043165726904958967e-04,8.404654712133670293e-04,1.717210887776641860e-07
9.999998008233682567e-01,-5.169516081381984136e-04,3.620969810628986820e-04,1.871866539456594841e-07
9.999992610815904293e-01,-5.517825021910977446e-04,1.083222962337603056e-03,5.977039182439244554e-07
9.999999982802886267e-01,5.779830604447964651e-05,-9.938744647923930078e-06,5.744426058465169485e-10
9.999995955646128198e-01,-8.129139145463259997e-04,-3.847615889304756330e-04,-3.127781759230999697e-07
9.999998167720045572e-01,6.391267005026865435e-05,6.019726957950085125e-04,-3.847368933507411184e-08
9.999998839772470394e-01,4.681542134891384537e-04,1.134774076335837460e-04,-5.312493268318769067e-08
9.999998901038069654e-01,1.336443232595871313e-04,-4.493679620973395632e-04,6.005548378890779531e-08
9.999996465006417701e-01,6.138686530067987519e-04,5.745987678584957032e-04,-3.527282963338873337e-07
9.999995209405327934e-01,-2.897230099719119451e-04,9.349755125719577502e-04,2.708840495219472322e-07
9.999999618474559870e-01,-2.473520601642565514e-04,1.229717198216430049e-04,3.041730940032286814e-08
9.999996174945032790e-01,3.539171252883574676e-04,7.998458823597907929e-04,-2.830792636378812336e-07
9.999989080203486314e-01,6.841747577106687978e-04,1.309909236579333757e-03,-8.962078132003282258e-07
9.999997557585234009e-01,-6.770478211943424095e-04,1.734621786707527403e-04,1.174422188129178189e-07
9.999988634940722987e-01,-1.212402734543534515e-03,8.961523266052904418e-04,1.086498766156092997e-06
9.999999293239576481e-01,-3.691687053663450448e-04,7.117967406743651564e-05,2.627730998105021583e-08
9.999999075092298462e-01,-4.428461689083667668e-05,4.278088405057266577e-04,1.894535235657938555e-08
9.999992731336869722e-01,5.223470114235725557e-05,1.204576120359364356e-03,-6.292071938514286142e-08
9.999994283586184363e-01,4.454391593991357656e-04,9.720422851034828159e-04,-4.329859458895946811e-07
9.999998977694478652e-01,3.748858811314492571e-04,2.528273338776749210e-04,-9.478140752440286306e-08
9.999999260264067491e-01,3.846003459333424343e-04,-5.454804797570943609e-06,2.097919967335318514e-09
9.999993362139074637e-01,-2.015192802250119703e-04,1.134443331234663999e-03,2.286123553161763557e-07
9.999997656339282281e-01,4.616345796739488075e-04,5.055942533700583845e-04,-2.333998453410557837e-07
9.999997213965815535e-01,-5.925511743027645764e-04,4.539711365468669744e-04,2.690012050050620446e-07
9.999995814683945161e-01,-9.132894932004105961e-04,5.445488939172110914e-05,4.973309914972322575e-08
9.999997403649493188e-01,-3.324650777325166540e-04,6.393253951444724222e-04,2.125534223793975513e-07
9.999998880242606525e-01,-4.276527697080267985e-04,-2.026439421325768053e-04,-8.666125282150744908e-08
9.999999900349563209e-01,1.648608912173730770e-05,1.402080460505901634e-04,-2.311482365808701039e-09
9.999995675580678478e-01,5.900722509165331814e-04,7.188172479949948325e-04,-4.241542949441371305e-07
9.999995921301673141e-01,6.867966590343780025e-04,5.865574873741164624e-04,-4.028458869688271162e-07
9.999993365389410194e-01,-6.747165443153545173e-04,9.336374380733139175e-04,6.299410438016192887e-07
9.999995462218159714e-01,2.621164946373084979e-04,9.158881197265852101e-04,-2.400694923609863460e-07
9.999993685404059418e-01,-9.998464467096078705e-04,5.130551715691227324e-04,5.129767141834433247e-07
9.999999922527993412e-01,9.115209048363466103e-05,8.476849431455171942e-05,-7.726825523782755446e-09
9.999999512407794500e-01,2.938737803445036381e-04,-1.056249920744014605e-04,3.104041723326914401e-08
9.999999013933035252e-01,8.210961058134339226e-06,4.440112198889638773e-04,-3.645759195379276232e-09
9.999984105226500386e-01,1.635268134136809350e-03,7.105272358069385057e-04,-1.161904393972114087e-06
9.999993516685944384e-01,-2.162721590832448061e-04,1.117984206302693713e-03,2.417890148774631550e-07
9.999983181862092119e-01,1.208544698168043975e-03,1.379507769526529390e-03,-1.667199604862199012e-06
9.999992327983152629e-01,1.225067050028525416e-03,1.833397212078086711e-04,-2.246036237293810764e-07
9.999995047687683103e-01,6.018976401278363720e-04,-7.925788423918786376e-04,4.770515711017613022e-07
9.999998483295861051e-01,1.955311026663341019e-04,5.148867667975841854e-04,-1.006763925298653779e-07
9.999997477677134983e-01,6.409141195782532474e-04,-3.060940414652010919e-04,1.961800425767593655e-07
9.999989783239074947e-01,1.286571291034316463e-03,6.229645350635356271e-04,-8.014891050075428763e-07
9.999992766461498483e-01,-1.153650463874160209e-03,3.402905084636134812e-04,3.925765869128072153e-07
9.999998275747417065e-01,3.413621922350088922e-04,4.778308425239418864e-04,-1.631134120463463327e-07
9.999990755953668264e-01,-4.466413416220303147e-04,1.284258383217004064e-03,5.736034175110390201e-07
9.999999948629116897e-01,4.178450788461844726e-05,-9.234842394530670716e-05,3.858733468297409928e-09
9.999994563113596691e-01,-8.810595212680916340e-04,-5.577731290009882914e-04,-4.914315931995909349e-07
9.999997237069163658e-01,5.706600318367341645e-04,4.763750046599270855e-04,-2.718482504352497795e-07
9.999993760525421882e-01,1.043690879660480421e-03,3.982508019051074792e-04,-4.156509891102113550e-07
9.999999877547423033e-01,2.624279678251732886e-05,-1.542784197338294421e-04,4.048697266580137900e-09
9.999994912037383221e-01,-8.136945091995345398e-04,5.962325677575303681e-04,4.851514134334673806e-07
9.999993105566485907e-01,-1.163177486526752527e-03,-1.609482127856359584e-04,-1.872114666806699764e-07
9.999996510556375950e-01,7.026536661484798761e-06,8.353677218740559194e-04,-5.869743971783157943e-09
9.999996671313466923e-01,6.365345365311992579e-04,5.104516373431898166e-04,-3.249202045535900022e-07
9.999990577353773391e-01,-1.537940562108728823e-04,1.364139179684452103e-03,2.097966953638486021e-07
9.999998031630443762e-01,-2.505837731655217548e-04,5.752231083429742726e-04,1.441416052729770048e-07
9.999999311456087003e-01,3.706720781995167992e-04,-1.763485687271604583e-05,6.536749495844596609e-09
9.999997991558101651e-01,5.870932718585939163e-04,2.387672712470434075e-04,-1.401786866432498432e-07
9.999998933541397461e-01,4.618182349112649895e-04,-3.953111155761463370e-06,1.825619011056499360e-09
9.999989503960802217e-01,-6.558650424647784888e-04,1.291916044491250685e-03,8.473234607352085022e-07
9.999999939034971419e-01,1.096933759294636059e-04,-1.266368587498754278e-05,1.389122463806435841e-09
9.999998928803620624e-01,2.233440765664149869e-04,4.054092742185049663e-04,-9.054576968102255438e-08
9.999999403705620571e-01,-2.397342012216505808e-04,2.485686656348024405e-04,5.959041405803380645e-08
9.999993094665435844e-01,-8.245698768095888415e-04,8.373472860700399483e-04,6.904518253017018544e-07
9.999993040213157602e-01,1.054419599458918068e-03,5.292975354537218053e-04,-5.581020837548600266e-07
9.999993212705005075e-01,-9.452906829788138010e-04,6.810900443373031155e-04,6.438285101670823941e-07
9.999999057397848112e-01,-1.394219983060929625e-04,4.111957254513907414e-04,5.732973514126964659e-08
9.999992615553603414e-01,1.211080537208071009e-03,-1.008595628600489520e-04,1.221491437714997173e-07
9.999994631588058347e-01,4.792943723235685508e-05,1.035077227441411323e-03,-4.961069563636016867e-08
9.999999088138588066e-01,1.192627124297081882e-04,4.100593580791823522e-04,-4.890479576114786721e-08
9.999993567077785084e-01,-1.017857043051578411e-03,5.005505064223104419e-04,5.094891861154133246e-07
9.999989648932516850e-01,1.187707904745287672e-03,8.121338731729710325e-04,-9.645788193209898881e-07
9.999990144021717597e-01,-8.268487000399757847e-04,1.134687195681344934e-03,9.382155574043414175e-07
9.999999811847837261e-01,1.904551463517420776e-04,-3.684113552494888363e-05,7.016583990187046185e-09
9.999993491713339289e-01,-1.041547824968474265e-03,4.656552389454898994e-04,4.850025169623912477e-07
9.999998697675051007e-01,2.515614812909433237e-04,4.440515528093974822e-04,-1.117062809420632191e-07
9.999998966230212449e-01,2.934949135733987266e-04,3.472962310033239760e-04,-1.019296878398708499e-07
9.999995726811465868e-01,2.976710564502617318e-04,-8.752310543106176042e-04,2.605310639045535342e-07
9.999998974159738374e-01,3.976768765584932355e-04,2.168435758610009578e-04,-8.623368479637612362e-08
9.999996006681435290e-01,-5.318526478330896663e-05,8.920957789311352798e-04,4.744636916137137218e-08
9.999998197938351208e-01,-5.573171872796505453e-04,2.231811699806527933e-04,1.243827243219327263e-07
9.999993395651710637e-01,-4.250087570103769445e-05,1.148504634213996702e-03,4.881248493825998654e-08
9.999985101002603072e-01,-7.509299515165826543e-04,1.554316603897731115e-03,1.167184630994420452e-06
9.999999588652137561e-01,-4.202492364431937502e-06,2.867959376277985986e-04,1.205257787608943151e-09
9.999984613921307774e-01,-1.225875060930077792e-03,1.254767444640939034e-03,1.538190484324272740e-06
9.999996496893770459e-01,3.456058793604394139e-04,7.623500704234160855e-04,-2.634727587664838877e-07
9.999996752589170868e-01,4.123420245608187687e-04,6.924276378172300375e-04,-2.855171067585564010e-07
9.999996644773663235e-01,-6.615512112126307684e-05,8.164977965687737370e-04,5.401552875068413453e-08
9.999993764219200498e-01,1.569308546891850435e-04,1.105680083813352036e-03,-1.735154287660570406e-07
9.999997421156704425e-01,-1.490461822933348960e-04,7.025338548136971254e-04,1.047100159948738569e-07
9.999999454545165367e-01,6.279614767880307828e-05,3.242647180805398517e-04,-2.036257623429760050e-08
9.999995545419696485e-01,9.417221332935156366e-04,6.383793729197079529e-05,-6.011762527153135241e-08
9.999995044009620804e-01,5.468146235178771540e-04,8.319804029384433126e-04,-4.549392762745043102e-07
9.999996534380943825e-01,6.747000781858347339e-04,4.877534084107507518e-04,-3.290873768392893734e-07
9.999999775293735294e-01,7.117801117386881183e-05,1.996871129110563601e-04,-1.421333187344324521e-08
9.999985676661876655e-01,-1.634115904056468145e-03,4.408290670411551290e-04,7.203668212280818788e-07
9.999975135442630281e-01,-2.068322333333017047e-03,8.336336389465419080e-04,1.724227360465817809e-06
9.999999946036011167e-01,-9.315550854672354289e-05,4.598748709082331530e-05,4.283987769849637178e-09
9.999999879380795376e-01,-1.412583120066381991e-04,-6.457499504064568630e-05,-9.121754907304526110e-09
9.999986927748137910e-01,1.595267128033747055e-03,2.637636759450173816e-04,-4.207740718508962902e-07
9.999998632846839319e-01,-1.641002396180474949e-04,4.964893937189491764e-04,8.147403961584774646e-08
9.999994120154077626e-01,4.137210084220655404e-04,1.002398919548418794e-03,-4.147137356820474283e-07
9.999995467717103237e-01,-6.220378536002331210e-04,7.207808831824020698e-04,4.483531966972141677e-07
9.999996688995659300e-01,6.794775252065727309e-04,4.477845001228265148e-04,-3.042596047098076199e-07
9.999995650086610510e-01,3.594214929224907613e-04,8.606965687372145372e-04,-3.093529802546619488e-07
9.999989251045182659e-01,-1.118262637576797558e-04,1.461945507977639421e-03,1.634840797027612718e-07
9.999999232358719459e-01,6.823765868868567129e-05,-3.858391781973281669e-04,2.632876417165686607e-08
9.999999877794099046e-01,6.256678682916948361e-05,1.432709917779657720e-04,-8.964005710921115308e-09
9.999999634587605213e-01,-2.702430601623861755e-04,-7.153041297783716540e-06,-1.933059840417400355e-09
9.999994091115361750e-01,7.161948157569658505e-04,8.178271341617612648e-04,-5.857238997695253449e-07
9.999988813152006495e-01,4.437136604582388654e-04,1.428455856190543726e-03,-6.338260858049212662e-07
9.999993552086220427e-01,5.985705722005278282e-04,9.650364120763408856e-04,-5.776427698299573078e-07
9.999999390195958293e-01,-1.708511907533338044e-04,3.045827842877443597e-04,5.203833455184560450e-08
9.999999989892648378e-01,-3.238789293965612894e-05,3.118484784777896836e-05,1.010011514454184808e-09
9.999997619556030282e-01,-2.553124122274182139e-04,6.410181609557803143e-04,1.636599319135335161e-07
9.999997481924810527e-01,1.987762699907719090e-04,6.812510187596815389e-04,-1.354165705353735298e-07
9.999999413138819238e-01,2.580448451595530987e-04,2.253554681718882740e-04,-5.815182030297809255e-08
9.999996462133609043e-01,-8.212719638157409130e-04,-1.818941785614593641e-04,-1.493846420841112276e-07
9.999999677733237835e-01,-2.252884336869250513e-04,1.170404725169730224e-04,2.636786558107510858e-08
9.999993030922164072e-01,1.801851623104028265e-04,1.166768333765749515e-03,-2.102344881122709863e-07
9.999996120862406634e-01,-3.762244493722200259e-04,7.964185094236332857e-04,2.996322314092158941e-07
9.999990437463602833e-01,1.263740583100647153e-03,5.616632442309379969e-04,-7.097973145168722767e-07
9.999978126414220680e-01,-1.520577134944130692e-03,1.436159036832598823e-03,2.183795370294571053e-06
9.999997278291050673e-01,-6.664739162711487983e-04,3.164714681881553178e-04,2.109200361977351137e-07
9.999997505666539110e-01,-6.153969120162293980e-04,3.466312526125593109e-04,2.133158556741742015e-07
9.999992967299442537e-01,7.265344831910013502e-04,9.373829514816739992e-04,-6.810415171628993246e-07
9.999999291003055513e-01,3.758332793170640574e-04,-2.342498623206293307e-05,8.803890017746402639e-09
9.999990373223579532e-01,7.307187788552788749e-04,1.179577755236102402e-03,-8.619404466417726484e-07
9.999997222875736114e-01,6.690346480001662125e-04,3.283555498690678772e-04,-2.196813007337799272e-07
9.999998145078538014e-01,4.776322116896902016e-05,6.072091335378145341e-04,-2.900226952067790606e-08
9.999997691708050196e-01,-3.317280154405741590e-04,-5.929711812508329984e-04,-1.967051985750945188e-07
9.999996502838774948e-01,3.548689669824607834e-04,7.572978718093403058e-04,-2.687416074502694955e-07
9.999997952149072278e-01,-3.288581257295906805e-05,6.391311810280839384e-04,2.101835253306881630e-08
9.999997349733203977e-01,4.905267562048142883e-04,5.379932349236952538e-04,-2.639001463278343358e-07
9.999988982764663747e-01,3.599160903212653877e-04,1.440106243549512830e-03,-5.183179798687009759e-07
9.999996683230286676e-01,-5.975680541407653930e-05,8.122702471645543675e-04,4.853869120262221837e-08
9.999992377415671818e-01,-1.077114317168985196e-03,-6.036063367206892212e-04,-6.501535228007830420e-07
9.999996710521518173e-01,2.404537542571065706e-04,7.746467231484912121e-04,-1.862667740760747392e-07
9.999997255248143091e-01,5.436033467020176058e-04,5.034338315077601777e-04,-2.736683907658205642e-07
9.999997692407890382e-01,6.391246716297698405e-04,-2.302998065972763550e-04,1.471903222334063474e-07
9.999994639409877095e-01,-6.939920681275443424e-04,7.684350735800904095e-04,5.332881318094979289e-07
9.999982700570521077e-01,1.002176951994673002e-03,1.567010463844823636e-03,-1.570424487144530953e-06
9.999995307661949662e-01,-1.675805087761601093e-04,9.541405228922700873e-04,1.598954292985787544e-07
9.999999227651800160e-01,6.977291727805914163e-05,3.867833673439872327e-04,-2.698700597855772885e-08
9.999995142574441553e-01,-4.119923431992704574e-04,8.954032884147391591e-04,3.688994780924959319e-07
9.999999835098195566e-01,-1.310683343703414458e-04,-1.257038265700460096e-04,-1.647579144420297793e-08
9.999995136559086673e-01,-7.609969935068307354e-04,6.273526074566993828e-04,4.774136803305416307e-07
9.999996045363280794e-01,-4.432966687960934087e-04,7.709832255553372531e-04,3.417744307457195467e-07
9.999999220020107105e-01,3.669786161482074425e-04,1.460228235454494382e-04,-5.358725789046129381e-08
9.999995963985706116e-01,1.270374026024572692e-04,8.894178891048594915e-04,-1.129893840627186440e-07
9.999996593753566199e-01,8.157445919967500981e-04,1.257375075839028120e-04,-1.025697267604956640e-07
9.999998065630596455e-01,-5.778778404257118488e-04,2.300674405151019941e-04,1.329509013947536654e-07
9.999997403314234701e-01,-2.923643514837601012e-04,6.586806013702752212e-04,1.925747768601718546e-07
9.999998239544075629e-01,-3.116789994552544721e-04,5.049230935255445175e-04,1.573739522968843083e-07
9.999990456129743688e-01,-4.343743847795368041e-04,1.311522668368187913e-03,5.696923959038793073e-07
9.999992843465426162e-01,8.660337060461270478e-04,8.254038475475813236e-04,-7.148280646455399763e-07
9.999990074291857933e-01,4.784814496149904228e-04,1.325215357458925120e-03,-6.340915946698047438e-07
9.999981353822459118e-01,5.506931854242563470e-04,1.850937062140161921e-03,-1.019300327375267515e-06
9.999997211335704961e-01,-5.242738668070996352e-04,5.318548824554112688e-04,2.788376935636059523e-07
9.999999942715388501e-01,-1.034584371493062942e-04,2.744583816785012032e-05,2.839503539364538365e-09
9.999979155106806239e-01,1.839245686430605268e-03,8.866492762782830078e-04,-1.630769256092746281e-06
9.999998520904841426e-01,5.192234647195904723e-04,-1.619444238088441046e-04,8.408535725907024099e-08
9.999998306823215666e-01,-4.873424870354222836e-04,3.180135287602303359e-04,1.549815302580343401e-07
9.999992324212158001e-01,1.707671720326568103e-04,1.227190086446609384e-03,-2.095639414658345117e-07
9.999983484120702482e-01,5.282938164701966735e-04,1.738987616739080810e-03,-9.186979221518999739e-07
9.999999679495172877e-01,2.317087380433072803e-04,1.020393282947764719e-04,-2.364340474775192609e-08
9.999991516263490032e-01,-5.002695208352541745e-04,1.202695566986385729e-03,6.016724454500128179e-07
9.999999332909019767e-01,-3.315233762678569500e-04,1.533311445379046615e-04,5.083286211523530371e-08
9.999998680122398342e-01,2.991684073276325669e-05,5.129137212476124561e-04,-1.534476013353427332e-08
9.999996520053979765e-01,-2.279068829053307579e-05,8.339482400880937661e-04,1.900626100436261878e-08
9.999998181502605110e-01,-5.873994987710033991e-04,1.366062524958706198e-04,8.024245883712974762e-08
9.999999063752257333e-01,4.277952027589707659e-04,6.512145286623544018e-05,-2.785864774112956415e-08
9.999993494742190903e-01,-1.865465339786572972e-04,1.125278403407668120e-03,2.099169224731077062e-07
9.999993091969977543e-01,-9.626149843853132630e-04,-6.745201979529284221e-04,-6.493036983609809228e-07
9.999992764942743362e-01,1.058102611204428650e-03,5.722144924561678924e-04,-6.054620866921744330e-07
9.999989034766386675e-01,-1.061196052418283834e-03,1.032912027775147179e-03,1.096123368295231043e-06
9.999985541545467482e-01,1.081806685507031391e-03,1.312014137331026778e-03,-1.419347717401889066e-06
9.999993778157290070e-01,6.015434712733324621e-05,1.113889404190662128e-03,-6.700533157080688038e-08
9.999997469151535867e-01,-1.318019464385893048e-04,-6.991408064764286119e-04,-9.214814244953688697e-08
9.999997356239266333e-01,4.669218827987385947e-04,5.574369601079060682e-04,-2.602795837668832170e-07
9.999999879209003906e-01,3.068900607477292457e-05,1.523692350512891058e-04,-4.676060436580113137e-09
9.999997856265093743e-01,-5.257707242917928313e-04,3.902717498283528146e-04,2.051935045659263016e-07
9.999996187779636170e-01,-1.621708078078899437e-04,8.579886578636075145e-04,1.391407667792749568e-07
9.999997419613447791e-01,-7.582679840384543956e-05,-7.143721281707656780e-04,-5.416856532571444022e-08
9.999997853323792096e-01,-2.344681797692895343e-04,6.118495301474983052e-04,1.434592764224405131e-07
9.999997619654674708e-01,4.763334855505169563e-04,4.991746810997422677e-04,-2.377736723451529262e-07
9.999995423097295388e-01,-7.606644816641281587e-04,5.803186048050266131e-04,4.414279527613446973e-07
9.999996299777530462e-01,-8.154341762081063465e-04,2.740646115636230094e-04,2.234817334513907132e-07
9.999994500266456976e-01,-1.938800320522262232e-04,1.030706990094990960e-03,1.998336141792335388e-07
9.999997313389799025e-01,1.832840593786046830e-04,7.097386172046845102e-04,-1.300838098074812309e-07
9.999994157342190215e-01,3.545587492558397607e-04,1.021185185383112265e-03,-3.620703536333470973e-07
9.999996005491025297e-01,-2.314849220425346441e-04,8.633170485739452690e-04,1.998449595153792190e-07
9.999991469402381705e-01,1.182677473008302482e-03,-5.544297619168089960e-04,6.557121491460163570e-07
9.999990645338832085e-01,-4.909299275729972272e-04,1.276682721672210176e-03,6.267623423991696307e-07
9.999995388419029574e-01,6.713483778001189312e-05,9.580234292287972660e-04,-6.431677717092857980e-08
9.999994143501589328e-01,8.946757737939860754e-04,6.089780800615093252e-04,-5.448382540870436663e-07
9.999997895334880038e-01,-3.519372572359769059e-04,5.450441358710677144e-04,1.918213786229932379e-07
9.999998041201521026e-01,-3.757525747188844925e-04,5.005693004575533390e-04,1.880902403152441786e-07
9.999994946185859490e-01,-7.819012166714840251e-04,-6.319753286398298742e-04,-4.941425281002936391e-07
9.999986700984668797e-01,9.843426011296627868e-04,1.300334304264462578e-03,-1.279976153640060472e-06
9.999999363139538966e-01,3.565721497035505413e-04,-1.511258509647587760e-05,5.388727298614978119e-09
9.999992404240519717e-01,9.714879206073198323e-05,1.228703958350164894e-03,-1.193671960224095626e-07
9.999997451473086052e-01,6.498034454074909589e-04,2.957376595951254983e-04,-1.921713991170585493e-07
9.999995384476628724e-01,3.817475731079583235e-04,8.816876648243032787e-04,-3.365822816362394044e-07
9.999998867718508100e-01,-2.807290902161430567e-04,3.842492053742956135e-04,1.078699420549157802e-07
9.999997737365168282e-01,2.449720461528819026e-04,6.265106449022012384e-04,-1.534776293446368717e-07
9.999998493469403060e-01,2.979145582058726730e-04,4.610346990073311071e-04,-1.373489693643889827e-07
9.999993714514581189e-01,-1.017063711888132796e-04,1.116580713572188797e-03,1.135634438969801126e-07
9.999987915892192269e-01,-8.887506336735845249e-04,1.275516023972240185e-03,1.133617044441197472e-06
9.999977415964313998e-01,-9.683877444545157436e-04,1.891830821446988282e-03,1.832029919533491206e-06
9.999996870717429154e-01,4.901079768733932005e-04,6.210076445551234933e-04,-3.043608955389474480e-07
9.999993240156567209e-01,-1.113047392478225955e-03,-3.362939065593524763e-04,-3.743113088307878096e-07
9.999996616915336478e-01,-6.994651478451744970e-04,4.328570589862955906e-04,3.027685291888335167e-07
9.999999051566582642e-01,-9.387995920847081745e-05,4.252919302917058703e-04,3.992639285422967884e-08
9.999998428848365650e-01,4.471893512585817004e-04,3.380117800944942505e-04,-1.511552924070037314e-07
9.999994855166819407e-01,3.728018343067739191e-04,9.433901843580156212e-04,-3.516977721383104984e-07
9.999994808911104593e-01,-7.066309851159483174e-04,7.340912010061225292e-04,5.187318578102246539e-07
9.999997050467015480e-01,-2.777417417077048803e-04,7.160768081583511729e-04,1.988844785560274291e-07
9.999994415881349186e-01,5.511236991700925919e-05,1.055360621633872828e-03,-5.816345745449559808e-08
9.999992905148786804e-01,1.184832824735424514e-03,-1.230483458791830471e-04,1.457918226641829414e-07
9.999999114288715685e-01,-2.701880203346761992e-04,-3.227083436300274286e-04,-8.719193623356771752e-08
9.999981201811719567e-01,-9.590604811625715606e-04,1.685180852002452628e-03,1.616193396918202196e-06
9.999999975256270712e-01,6.992521992545435892e-05,-7.694760584929777648e-06,5.380578275062881146e-10
9.999999115065951738e-01,3.416051903329573279e-04,2.455456959169877271e-04,-8.387969161196057669e-08
9.999994609102873522e-01,-9.079959057664592145e-04,5.037086067611385755e-04,4.573655991995305175e-07
9.999998546435668878e-01,4.520647927675337623e-04,2.938541314318020422e-04,-1.328411263389134980e-07
9.999999512194380769e-01,-3.122905171602956059e-04,-5.979497876882884053e-06,-1.867340575420568053e-09
9.999992085130465780e-01,-3.567370591663075242e-04,1.206528808531341602e-03,4.304138796218700863e-07
9.999996313662558034e-01,-2.219900516607241272e-04,8.294502610954611376e-04,1.841297741870306145e-07
