Yaw (deg),Pitch (deg),Roll (deg)
3.033214034701254286e-21,-3.956165315617157785e-02,7.900652785780108711e-02
-1.213290490768991090e-20,1.672004266049629817e-01,-4.898845816625749944e-02
3.033213525017790540e-21,2.149133409920210916e-02,-1.059048239874646608e-01
0.000000000000000000e+00,6.385982943599280426e-02,5.279332316593052937e-02
0.000000000000000000e+00,9.595811901698564350e-02,7.468181660406524036e-02
1.516606661826992184e-21,5.100072479225880966e-03,7.881726932031767052e-02
-6.066427145096211310e-21,-2.376468560418383905e-02,-1.543611314027244774e-01
-9.478796081566173491e-23,5.572253403227343804e-02,-1.454152788113238521e-03
2.369697899722213220e-23,1.232196372610423708e-04,6.837358014778903426e-02
0.000000000000000000e+00,1.399808938403649949e-01,1.250607519549772409e-02
1.516607372269329575e-21,5.569217736356742859e-02,-2.139771456682778780e-02
-2.843637481646823353e-22,-2.141763875396347511e-03,-4.438649247341519555e-02
3.791520794790698337e-22,8.482604342002295073e-02,4.395143566600437368e-03
0.000000000000000000e+00,5.481792251815840317e-02,-5.363558946203687838e-02
3.033214138069668836e-21,4.229506853520269283e-02,6.635758639591692043e-02
6.066434215379276218e-21,9.064670375700582816e-02,-2.918208070812193869e-02
1.516608157967273089e-21,8.064128057555518259e-02,1.681455402444378272e-02
0.000000000000000000e+00,1.683490768834403073e-01,-6.720345345693058345e-03
3.033218390252568552e-21,1.048476021361538918e-01,-2.391861479958625955e-02
3.033213630039886781e-21,2.625272250301112151e-02,-8.991153647866112486e-02
0.000000000000000000e+00,8.857737087832175116e-02,6.938058161224827658e-02
2.274911078722818116e-21,5.621619592251293068e-02,1.357946131695539176e-02
6.066430999463443453e-21,6.882069289776331089e-02,6.966357316932930699e-02
7.583037326395069371e-22,5.919688211149802537e-02,-1.051260511817153284e-02
2.962122477470141964e-24,1.509676351202805973e-02,-1.276873913542197277e-04
3.033214247985974363e-21,-4.501993570752356455e-02,4.309091600085512841e-02
6.066428648447622307e-21,4.681684433444229659e-02,-9.012988275033571861e-02
0.000000000000000000e+00,1.115693149037024351e-01,4.044902320351988212e-02
-3.033213706779046898e-21,2.924573384221619207e-02,-3.542994955564639920e-02
-3.033219299251696490e-21,1.138446704102025198e-01,1.884064815006661342e-02
2.426573298548888975e-20,8.466453524266809305e-02,-1.778527729278266967e-01
0.000000000000000000e+00,1.158804395781684732e-01,5.982109528708713653e-02
-3.033214460191426245e-21,-4.986109318574118848e-02,4.214787213042187064e-02
1.516606963530229531e-21,3.649832994123910351e-02,2.624386175613440536e-02
0.000000000000000000e+00,9.410398912887840694e-02,7.562364583444727839e-02
1.213286276569352982e-20,7.177198556054666112e-02,-5.402588933514658465e-02
0.000000000000000000e+00,2.706508743918917617e-02,-7.599608806830454588e-02
1.516606855960702931e-21,-2.943542014615245159e-02,3.157196654701546756e-02
0.000000000000000000e+00,1.579000910745664149e-02,-4.609807628424247156e-02
-3.639857993747044491e-20,-6.035978642195018173e-02,-1.058461729295873399e-01
7.583033545075846154e-22,1.517548272464529918e-02,-4.222690882975606297e-02
0.000000000000000000e+00,-1.543781705345499819e-03,-1.526757020288722726e-02
-1.516606846140493162e-21,2.870419548989836325e-02,4.004219042342577889e-02
0.000000000000000000e+00,1.246821635532354561e-02,9.942567040920649579e-02
1.516606672554051083e-21,-8.511742014069271015e-03,8.856923681099237999e-02
0.000000000000000000e+00,9.502866621632254790e-03,-1.237192992799829132e-02
0.000000000000000000e+00,7.457625584464529223e-02,2.999934909091654060e-03
4.853151627591513263e-20,1.182100278738064392e-01,1.193025499353568275e-01
1.213286118816387754e-20,6.555569596215538031e-02,1.462515719292302729e-01
0.000000000000000000e+00,1.179439358743140237e-01,-6.620793503311639405e-02
-1.213286235328615371e-20,7.020004765731391316e-02,-4.919126911434602151e-02
0.000000000000000000e+00,-6.679350260630752267e-02,-2.066760501946863365e-02
-1.516607507744036751e-21,6.072979496175645586e-02,-2.383826516401193335e-02
-1.516606814813265717e-21,2.623567612399405752e-02,-2.718548501992456429e-02
-6.066450434955750959e-21,1.605334253999279592e-01,-2.389371354919873555e-02
-1.516606888237006835e-21,3.172022666382458278e-02,4.555570142022521973e-02
0.000000000000000000e+00,5.531000180104940489e-02,7.025159969010719152e-02
-3.791519302610641538e-22,6.790813622939718963e-02,-1.900623312150991626e-03
1.213286447184938359e-20,7.793902404280686480e-02,-4.182088159654098053e-02
6.066427754286803570e-21,3.498684028066267881e-02,-1.075506579154435066e-01
-3.033216037438470882e-21,7.681270663467799908e-02,2.131016047323899126e-02
-3.791516666355440314e-22,6.813476590743222303e-03,-3.905169345562693045e-02
-1.516606709413125038e-21,1.523213981936711973e-02,-8.997952751908326607e-02
2.426583931711037545e-20,1.895738652582348305e-01,-5.888009994238345424e-02
0.000000000000000000e+00,4.792819364323153836e-02,7.069397148325851088e-02
1.895758723134178967e-22,3.737601087529529575e-02,-4.903092649052245497e-03
0.000000000000000000e+00,2.074860671217655661e-01,6.371365498829434371e-02
0.000000000000000000e+00,9.232626043346549294e-02,1.339645643600058909e-02
-6.066429124712457992e-21,-5.203144892622511147e-02,1.098001910110657370e-01
-9.478791607457640110e-23,2.439358492540254220e-03,2.722697788689138615e-02
-1.137455376065337061e-21,4.709229724969551251e-02,-7.102695544857328541e-03
1.213286145519499268e-20,6.664871508555154922e-02,9.979951372635666174e-02
2.426575761314694074e-20,1.176078751909853393e-01,-1.524282500819158503e-01
-3.791516645020730362e-22,3.078802963192173864e-03,-8.645838922527324111e-02
1.213286051414454388e-20,6.271210874385491074e-02,-1.233512788746354699e-01
-3.033213717974389643e-21,2.965714220697814735e-02,7.409775872113909256e-02
0.000000000000000000e+00,-7.958119846855947824e-03,2.021918624770293466e-02
0.000000000000000000e+00,1.692604209520796876e-01,-3.059938866206860647e-02
-3.033214951211599285e-21,5.957329084003302327e-02,-2.589480209229023250e-02
0.000000000000000000e+00,9.045028093566723215e-02,4.239674198312012345e-03
-1.516606726258759174e-21,1.746268303041812256e-02,-3.449313054403940065e-02
-1.213286445895543458e-20,7.789424885977472290e-02,-1.201176603561979472e-01
4.853149315203477992e-20,1.041407081642811983e-01,-1.246292144598240004e-01
0.000000000000000000e+00,1.180236323865248571e-01,-4.490086498556812578e-02
0.000000000000000000e+00,1.154051273922755833e-01,2.423378541724758098e-02
0.000000000000000000e+00,-2.519046108641598281e-02,8.919913963926942579e-02
-3.033225864637779370e-21,1.648386979392004736e-01,1.195677715740654790e-02
2.426573375848522691e-20,8.589082636119994840e-02,-1.230487524323589932e-01
-3.033216204536370719e-21,7.913208579104866192e-02,2.061441447705643359e-02
-3.033215415953581819e-21,6.749032564097602604e-02,-3.624343869273175672e-02
1.516606673045846698e-21,8.635902204950512279e-03,-4.486353451825872418e-02
-6.066428711636361385e-21,4.754161549106980522e-02,-6.503561740010446734e-02
-2.426573721335904131e-20,9.117029759697088676e-02,8.692803672968792139e-02
1.895758320748722797e-22,-1.837907117716589250e-03,-5.610654126503742539e-02
-1.213286917656383727e-20,9.284617170594203217e-02,1.034889730986917195e-01
-4.853166759280045691e-20,1.855923381429512853e-01,7.890693219383125567e-02
2.426576805073007621e-20,1.290570248531859587e-01,-9.415318852144252681e-02
-7.583034252829634806e-22,2.903599809925535777e-02,-1.278413466765183047e-02
0.000000000000000000e+00,3.219172165724210749e-02,5.548042417488484312e-02
0.000000000000000000e+00,7.422950715207163319e-02,-5.802964838512594120e-02
0.000000000000000000e+00,4.384163856908367823e-02,1.265496430415191942e-01
-3.033214346464540806e-21,-4.732820064771945529e-02,3.701212773876682433e-02
0.000000000000000000e+00,6.136752636995228966e-02,7.118214663492168637e-02
1.213287611015560574e-20,1.112315989092487190e-01,-1.035884313491753361e-01
0.000000000000000000e+00,8.364732533709527684e-02,-3.333378733363257657e-02
-3.033213633929242118e-21,2.641257717445392658e-02,-3.068684125559711234e-02
1.213286456102917545e-20,7.824800600551679031e-02,1.006005340868287579e-01
9.478792102050861390e-23,-1.866914873622416496e-02,3.650088380505950216e-03
-3.033220398319538601e-21,1.238531929156949790e-01,1.979470670102994115e-02
-7.583033312750236116e-22,-5.398235975397513119e-03,9.173351081568403842e-02
-1.516609876235993348e-21,1.180746975047780034e-01,-5.961070561964083511e-03
0.000000000000000000e+00,-7.861067447925919674e-03,6.541886165941415351e-03
0.000000000000000000e+00,1.264612601194825721e-02,-3.011137402065957799e-02
-6.066455930518401734e-21,1.780974775321608194e-01,2.841047458857404867e-02
0.000000000000000000e+00,2.046910584142189876e-02,5.818979831418557430e-02
3.791516661355563020e-22,6.145354543927177178e-03,-5.479812209131455086e-02
-6.066433873070570381e-21,8.857962242330623404e-02,-2.468617733682642451e-02
0.000000000000000000e+00,5.679539078911165217e-02,-3.968211075841614893e-02
0.000000000000000000e+00,7.777178356065330041e-03,-6.165046653806879710e-03
-3.033218125094370998e-21,1.020738304630176146e-01,-2.283257055750878908e-02
7.583033399842648303e-22,1.022487736759637375e-02,-7.450198207377166371e-02
-1.819928332437061081e-20,3.530254303148624290e-02,1.192791501573535473e-01
0.000000000000000000e+00,6.881498187432426306e-02,-9.227003608870071663e-03
-7.583034296531770696e-22,-2.968042737268731732e-02,1.157248545032213242e-02
-1.213288103089025227e-20,1.226184411136851254e-01,5.413897058685317870e-02
1.516606675143863937e-21,9.146662260290141719e-03,1.142462874544067086e-01
-9.478792047043064867e-23,1.761917209725566424e-02,3.587419956435787018e-03
0.000000000000000000e+00,-7.520381670542898578e-02,-2.817810997663756749e-03
3.033215443116000993e-21,6.792450982917976054e-02,3.995209427521567019e-02
1.516606659753101167e-21,4.127052310479728710e-03,1.014338618040389745e-01
0.000000000000000000e+00,1.003819515736511098e-01,-6.388739755854236368e-02
0.000000000000000000e+00,-2.087616623739934826e-02,-2.251667468484041049e-02
1.516611429932744243e-21,1.437629500483823264e-01,7.694936929667991338e-03
3.033213767024018606e-21,-3.139613952770554939e-02,-5.415690580985926122e-02
3.033213865828569380e-21,3.463505763131107668e-02,-7.280639538076479067e-02
-3.033216388571367180e-21,8.161031551337041834e-02,2.963402991591054456e-02
-1.516606809661821968e-21,2.580715695642351107e-02,-4.560080268325041042e-02
-1.213286424062074037e-20,7.713211925043675365e-02,8.995770769973518433e-02
0.000000000000000000e+00,9.429881073501590605e-02,6.443144365783137761e-02
0.000000000000000000e+00,9.768082701080193012e-03,4.284644054286373266e-02
0.000000000000000000e+00,7.524845754983351676e-02,1.285457696996186380e-02
3.791533370843764861e-22,1.702139510322390470e-01,-2.183907010852176485e-03
1.213285948103127185e-20,5.808396283602049182e-02,-1.177683950558066767e-01
3.033215001709292091e-21,6.048374029979326771e-02,-3.219028448053616598e-02
-1.516607679003705124e-21,6.655460510132679697e-02,-1.522099154541155415e-02
-7.583036330782784122e-22,5.140273527819684551e-02,-9.473564019492118279e-03
-9.478792822755052498e-23,2.911601801618585519e-02,2.500616297573182017e-03
-6.066429526689573050e-21,5.605645217762701693e-02,-6.856648009120293319e-02
-3.033213741666421108e-21,-3.050949376530553980e-02,5.388937234449972524e-02
-2.426573735490859383e-20,9.138009837531420321e-02,1.474329965624238681e-01
0.000000000000000000e+00,-3.697438355717919470e-03,-2.227485634805552797e-02
-3.791516822150194417e-22,1.778220427968366796e-02,7.132280566264405548e-03
3.033214661031869982e-21,5.404500150848576961e-02,2.925406642190358369e-02
-7.583039951897786788e-22,7.600990367493369593e-02,-6.410575300488386731e-03
0.000000000000000000e+00,6.010659729968333143e-02,3.745170384865013219e-02
0.000000000000000000e+00,4.042062085803304478e-03,-9.587067919951283018e-03
1.213286759756724627e-20,8.812462705243390149e-02,5.007067472043370132e-02
0.000000000000000000e+00,3.340169563847489309e-02,-1.884357138961494788e-02
0.000000000000000000e+00,6.460098959463640711e-02,8.450650444752111357e-02
4.739395799723747996e-23,-6.341431454163263225e-04,5.560808744937761200e-02
0.000000000000000000e+00,1.225295712626219974e-01,9.987971648326357532e-02
3.033242645730818889e-21,2.519827079670662329e-01,-6.457361591375464227e-03
3.033222039743961964e-21,1.374502874534171970e-01,-1.952931001449548579e-02
0.000000000000000000e+00,6.163904619033502841e-02,3.837432894598744905e-03
-3.791517195601997136e-22,3.103059360765876226e-02,-8.107142398178845272e-03
0.000000000000000000e+00,9.056314068361279515e-03,-2.594336176308107214e-02
-7.583039986791667030e-22,7.620838247328905191e-02,-9.691899344989889434e-03
0.000000000000000000e+00,3.256021412114845637e-02,3.508688110456789633e-02
0.000000000000000000e+00,8.457290939416950426e-02,3.633941390142021461e-03
0.000000000000000000e+00,2.294635768310853696e-01,7.850014397722561432e-02
1.516606791632952710e-21,-2.424788120438948341e-02,-4.029630590897893133e-02
-2.843641241356096967e-22,9.319489529002775163e-02,1.037324977141070807e-03
-6.066441094105532357e-21,1.251461390150218900e-01,-3.062424027803660811e-02
0.000000000000000000e+00,1.574834286491369750e-01,-1.632956778169836545e-02
-1.213287164178362529e-20,9.977196861376742831e-02,6.157336632864932047e-02
-3.033216188796219619e-21,7.891651503301537474e-02,2.117508583649340553e-02
1.213286207931224468e-20,6.913600886376161658e-02,1.346636910084955674e-01
1.516606671487279991e-21,8.235990670537764527e-03,1.464243764607199016e-01
-3.791516651619405987e-22,4.572273150044053533e-03,6.669039199193052547e-02
0.000000000000000000e+00,6.447549692710030644e-02,-5.854416055619483111e-02
3.791518486953093274e-22,-5.656037388677872396e-02,-4.803533152773639681e-03
-3.033213605337422566e-21,-2.521378893085619508e-02,5.313063238904661839e-02
-6.066430581306652622e-21,6.545015483425209446e-02,8.337629307959579239e-02
0.000000000000000000e+00,-5.343297565684439893e-02,3.510335448444137224e-02
-6.066431179460328682e-21,7.022176131684708389e-02,-8.380033119141551412e-02
0.000000000000000000e+00,1.296212481154738749e-01,5.235175536625109177e-02
-3.033214911291687752e-21,5.884358487411887884e-02,-2.985379018635095361e-02
1.895760109739701990e-22,7.873510360132640606e-02,1.243262229312306526e-03
1.516606837413583416e-21,2.803838036721947521e-02,-4.124130836659834626e-02
3.033213859706659500e-21,-3.444322712931757041e-02,-5.412237462898517038e-02
1.516607705306955666e-21,6.740464348183898557e-02,1.521707254688907385e-02
2.426577368205381882e-20,1.348309518977547083e-01,-1.091298794434656938e-01
4.739395799787255842e-23,7.000832385573237419e-04,-4.126036886448375407e-02
0.000000000000000000e+00,6.793207789123351624e-03,8.759691342101018352e-02
0.000000000000000000e+00,9.152556774779824211e-02,6.181428223159865509e-02
0.000000000000000000e+00,7.134923618330051009e-02,-1.813370188391286164e-02
-6.066433237387678748e-21,8.460709010564933241e-02,5.026692819493428638e-02
6.066433566278269667e-21,8.668513677173576848e-02,-3.533507612714996415e-02
-1.213287511310630028e-20,1.087792427969696968e-01,-7.331719759260049707e-02
-3.033214100812580017e-21,4.133070475191601839e-02,-4.484408687818372541e-02
-9.099640886005254073e-21,2.619612173238100930e-02,-1.147714934850583290e-01
-1.516607247301879463e-21,-5.060253536387690487e-02,-1.731425485840234688e-02
-3.033215760166733702e-21,-7.280122073105736724e-02,-2.963857035550148886e-02
-6.066437046288518224e-21,1.062105111154485887e-01,-5.450427974215249494e-02
6.066466955509452533e-21,2.089277345503672556e-01,-2.308190056090282313e-02
-1.213289567065658860e-20,1.515171802685245372e-01,-5.986010871054900373e-02
0.000000000000000000e+00,1.380687402879697268e-01,-3.509612163909454907e-02
0.000000000000000000e+00,4.168711810676022089e-02,-3.279795950087167206e-02
-3.791516752357134803e-22,1.397673209271082032e-02,2.394603495789998995e-02
-1.516607196080034553e-21,4.836186349489239589e-02,-3.083251076581738567e-02
0.000000000000000000e+00,1.893506227417897717e-02,-1.051552885860908004e-01
-3.033219330695404517e-21,1.141432037660470022e-01,2.438086907384494351e-02
1.213286443746867077e-20,7.781957724935172072e-02,9.852633675034798422e-02
0.000000000000000000e+00,2.588447383930383289e-02,-4.555969610916332270e-03
0.000000000000000000e+00,4.380496915884084935e-02,-6.810276648987136083e-02
0.000000000000000000e+00,1.135717475743634325e-01,-1.273799109352808101e-01
0.000000000000000000e+00,-9.930112934322406215e-02,4.712068746678726994e-02
0.000000000000000000e+00,3.831317612352717200e-02,-1.019154816607176564e-02
-3.033214117743464764e-21,4.177170429051711709e-02,-4.878969287382887293e-02
0.000000000000000000e+00,7.476451970980163564e-02,5.121360928329121709e-02
1.895758330288769287e-22,6.034741915097288460e-03,2.735549707316453985e-02
-7.583033336690346542e-22,7.061798820503840425e-03,8.981492884520653197e-02
7.583034201192980698e-22,-2.825563069559947418e-02,-1.778359382349102916e-02
-4.853149341284390605e-20,1.043099744978771143e-01,-1.414851376407537942e-01
-3.033216423432117666e-21,8.207132338551277606e-02,3.500995399634300453e-02
0.000000000000000000e+00,5.234863252364883174e-02,-3.970652657130627206e-02
-7.583033363573835577e-22,8.552515068067196094e-03,-6.133901467494037169e-02
1.516606676819637023e-21,-9.534993395426471369e-03,7.221379596317971383e-02
-1.516606786279086012e-21,2.376514401876341637e-02,-3.202437034178362563e-02
0.000000000000000000e+00,-5.892038752320400037e-04,2.580069617243236496e-02
0.000000000000000000e+00,2.027421683492505733e-02,7.817820155839733109e-02
0.000000000000000000e+00,-4.346942678768637124e-03,4.566811172177714928e-02
0.000000000000000000e+00,-2.980014760077816238e-02,6.408222853384593076e-02
1.516607600781951723e-21,6.396000611260051205e-02,-9.374601172986534586e-03
0.000000000000000000e+00,2.379823657444180354e-02,-2.130358869900384963e-02
0.000000000000000000e+00,1.077876415604719640e-01,1.816562813228096707e-02
0.000000000000000000e+00,1.337996137353155979e-01,3.278519986505099709e-02
-3.033213760339701071e-21,3.116486620154711520e-02,-8.845616293202140934e-02
0.000000000000000000e+00,4.925500035556378692e-02,-1.447713110848770079e-01
-3.033213725806693833e-21,2.994160444669795307e-02,-3.987570522670966927e-02
0.000000000000000000e+00,5.915938732937154471e-02,-1.621323401318552349e-01
-1.819931581159766662e-20,1.138701572751820573e-01,-5.114890207314513187e-02
0.000000000000000000e+00,3.253440537786574799e-02,-4.162762589904957233e-02
3.791518351486704648e-22,5.444717190007852814e-02,-5.519879016983806827e-03
-1.516607505929742095e-21,-6.066509422036189120e-02,-2.119733899431870683e-02
1.213286139012045147e-20,6.638400867968866081e-02,-7.077852699531184122e-02
6.066433554122572487e-21,8.660922013926480867e-02,2.691547261248386849e-02
-4.549820120209695831e-21,-1.484691436284763313e-02,-6.252695319241623195e-02
-1.213287926491615194e-20,1.186576610069686177e-01,7.827971237876510391e-02
6.066435482919703702e-21,9.792172342073933444e-02,5.891021728447773387e-02
0.000000000000000000e+00,7.267312628771054051e-02,-1.214025922510634514e-01
0.000000000000000000e+00,2.646070109454572508e-03,-5.972688235858499006e-02
-2.426577339889700810e-20,1.345465411408292289e-01,1.197336098593412973e-01
0.000000000000000000e+00,1.209165903478882087e-01,-1.375705998501855765e-01
-1.516606979476120354e-21,3.743207402764980873e-02,-2.425119664414403242e-02
3.791516696393842869e-22,-9.921679345751940188e-03,3.661818341174744029e-02
-1.213288670656690062e-20,1.345608553314940059e-01,7.009695483488057044e-02
-1.516606687783711317e-21,-1.176355313858453745e-02,9.039080906856372666e-02
0.000000000000000000e+00,-1.111623957789093925e-01,-4.045301044771542481e-02
0.000000000000000000e+00,-3.773740141693634337e-02,-4.692728712984280820e-02
-6.066427845630961521e-21,3.637223564238587642e-02,1.099301962504779795e-01
0.000000000000000000e+00,4.724372117585355635e-02,4.842355692169858505e-02
0.000000000000000000e+00,7.137438941576730589e-02,-2.905995006683849066e-02
3.033220364072822729e-21,1.235535679561340361e-01,-1.749827675170902846e-02
0.000000000000000000e+00,-2.497808611813014112e-02,-2.487252673366997097e-02
0.000000000000000000e+00,6.108235462425906648e-02,-7.284853419959756715e-02
1.516608197819775570e-21,8.170399730768705682e-02,1.843128228550693776e-02
0.000000000000000000e+00,6.227348889133017124e-02,1.755738509663153438e-02
-9.478792057973490776e-23,1.783273201608779127e-02,-2.122179914313193812e-03
3.791516651857894512e-22,-4.617213532742046010e-03,-4.535534894099962216e-02
0.000000000000000000e+00,-2.748662054396870322e-02,-3.391003246061901483e-02
0.000000000000000000e+00,8.384269979808128825e-02,6.886563158562683529e-02
-2.426588756859002483e-20,2.213449638568034117e-01,3.493919946481232469e-02
-6.066433057675215756e-21,-8.344974319058540146e-02,5.788396819121324061e-02
-3.033215212449308393e-21,6.414393668794474146e-02,-4.367658261486941779e-02
3.791516643313066679e-22,-2.553808405039778920e-03,-1.127945270488999729e-01
6.066431794155823052e-21,7.480890065568106262e-02,-2.682077229841901139e-02
0.000000000000000000e+00,1.215959198727204343e-01,1.030876234101743560e-02
0.000000000000000000e+00,3.744900491456213537e-02,6.203752523246440845e-03
-9.478791862327710472e-23,-1.350887317081958007e-02,2.995949990284844933e-03
6.066434336686090032e-21,9.136801067843783319e-02,4.198621430129557963e-02
1.819931053850749832e-20,1.051859628398768148e-01,-5.861924611100836902e-02
0.000000000000000000e+00,5.699670775574739584e-02,4.587383640972693410e-02
0.000000000000000000e+00,2.576897596368710533e-02,6.591216631037670470e-02
0.000000000000000000e+00,2.368256075419413256e-02,2.905683105557020293e-02
1.516607296174772756e-21,5.265163213113361468e-02,1.632276527548636585e-02
0.000000000000000000e+00,2.161831385009243059e-02,-1.694107235501335004e-02
0.000000000000000000e+00,1.065342907113478177e-01,1.889118615769144754e-05
-6.066435623873869273e-21,9.869760057684132115e-02,4.140117667380428801e-02
0.000000000000000000e+00,5.090367403291287673e-02,-6.233109098807285836e-02
-6.066449212517175972e-21,1.563584347741351632e-01,2.133515497625743801e-02
-7.583033842817732801e-22,2.209273437999989195e-02,-2.194973502145222341e-02
3.791524620782410163e-22,1.175616932872426967e-01,-3.081293111839037736e-03
1.516608943845338449e-21,9.952482344287803817e-02,1.051822336982462594e-02
-7.583033313153531301e-22,-5.430482111824356563e-03,8.484856277984148543e-02
0.000000000000000000e+00,3.068480780661236862e-02,1.620131602966205786e-02
-6.066433422553996175e-21,8.578322892328572868e-02,3.577418038634168351e-02
2.426574533812236426e-20,1.025199916198740596e-01,-7.916952661584852891e-02
0.000000000000000000e+00,-6.509061434490702458e-02,1.317949359833744949e-02
-1.516607089765527412e-21,4.334303853571936510e-02,-2.820225681374275567e-02
0.000000000000000000e+00,8.498592843310856515e-02,4.505306913772053751e-02
-6.066432088427280048e-21,7.690810899241774801e-02,6.290856909275008291e-02
-6.066434477464298581e-21,9.219802290708797865e-02,-3.375067616132625820e-02
0.000000000000000000e+00,1.267885955348895255e-01,-3.455414674728302105e-02
3.791517369885899698e-22,3.556259112534758404e-02,6.424928379871033823e-03
-7.583038630865008312e-22,6.807141859852848531e-02,5.779591789809220351e-03
0.000000000000000000e+00,1.011685298124000015e-01,-6.948678653140204220e-02
0.000000000000000000e+00,9.143847379581046542e-02,9.605391147650108041e-02
0.000000000000000000e+00,7.169220955313766741e-02,4.931660674782310100e-02
0.000000000000000000e+00,1.187935293964131021e-02,-2.063942157784856568e-02
0.000000000000000000e+00,-1.716433623565821395e-02,-1.292717056824913557e-01
3.033214301726851945e-21,4.629385080600015301e-02,-1.728183313710522986e-02
-6.066430918687597367e-21,-6.818258761977551152e-02,-4.661479545297616406e-02
0.000000000000000000e+00,9.073980741262450966e-02,2.454892916012400145e-02
6.066435214153500964e-21,9.642500991139167643e-02,-5.299343159798303865e-02
-1.516607227958155075e-21,4.976821090575590800e-02,-2.159895789434714691e-02
0.000000000000000000e+00,1.230531274478834647e-01,-8.254657358386821575e-02
1.516607349695016255e-21,5.480776569720795244e-02,1.889742015541867950e-02
2.426573224473243628e-20,8.347248755328944003e-02,-1.291111049329616289e-01
2.426576446677122558e-20,1.252437699831971951e-01,-1.162160035238101463e-01
-9.478791601720798623e-23,1.405976426260622256e-03,-5.658624640785412524e-02
-1.516606766655670893e-21,-2.190500944839143121e-02,3.792633779580201203e-02
1.213288322389270877e-20,1.273656392611417776e-01,-4.133896343302157633e-02
6.066427775126726508e-21,-3.530770110125246858e-02,-1.124122769985018144e-01
-2.369697899970973980e-23,8.392946168114649459e-04,1.978135459081020037e-02
0.000000000000000000e+00,1.077572221681038708e-02,-3.901724462940221044e-02
-2.369698487808263669e-23,4.036579928549156870e-02,-4.406329968080095532e-04
3.033218378197806275e-21,1.047230935879768371e-01,-8.599998102649216575e-03
-1.516609029383355712e-21,1.013681220059280824e-01,-1.420061284036453104e-02
-3.033213861232505334e-21,3.449113944279315336e-02,-3.070161817089481909e-02
0.000000000000000000e+00,2.754756978441108561e-02,-1.299814618153286583e-01
-1.819930051110841384e-20,8.629361780419578243e-02,7.042249976799848377e-02
-1.516606720230451182e-21,1.669873864581603723e-02,-8.942677713022051389e-02
3.033213946344506329e-21,-3.706574981588499351e-02,8.245095509506135401e-02
0.000000000000000000e+00,1.203201473726582121e-01,-2.083836343785832115e-02
-3.033217823495718418e-21,9.882426894665410910e-02,-2.010003292281714593e-02
0.000000000000000000e+00,9.418457875195893059e-02,-1.829529498536974774e-02
-4.739398813905391555e-23,6.462218636404361283e-02,4.632880261716792580e-04
0.000000000000000000e+00,5.587340046452071024e-02,8.864087921202663811e-02
1.213285997549942937e-20,6.034338943125772819e-02,1.041470670164780093e-01
-1.516609242744773317e-21,1.058261145352671212e-01,-8.240832364211622685e-03
0.000000000000000000e+00,-8.510029679885830478e-03,-2.034985274823968016e-02
0.000000000000000000e+00,1.099833100338403896e-01,-5.678591613660931986e-02
0.000000000000000000e+00,1.069498180950870653e-01,-2.207190180450272973e-02
1.516607116727683915e-21,4.466925188569394883e-02,-2.289472501201791910e-02
0.000000000000000000e+00,1.427879658052844947e-01,2.610253716624662962e-02
-1.516606723940875026e-21,1.717296827948794694e-02,-8.699982836284789189e-02
0.000000000000000000e+00,1.088948927455965915e-01,2.951167639156265093e-02
-3.033214256147175101e-21,4.521570655058735483e-02,-4.622978271969994946e-02
-1.516606808738395547e-21,2.572958806139346785e-02,4.306005428887844239e-02
-1.516610401307671957e-21,1.273371030628486500e-01,7.073940814310815742e-03
3.033223866380897614e-21,1.511504224521711126e-01,-1.174231977233275610e-02
0.000000000000000000e+00,2.551668526719913163e-02,-7.922582258441519809e-02
0.000000000000000000e+00,4.208693329265143779e-02,5.187009422547845389e-02
-6.066434732512875706e-21,9.368303208702144502e-02,5.344073869838199264e-02
0.000000000000000000e+00,8.718932630732455225e-02,5.151061633138635104e-02
3.033213723947955521e-21,2.987434185529780351e-02,7.753489456835167826e-02
1.895758385812914634e-22,1.512335411441933543e-02,-3.765082815536229151e-03
-1.516606744208693704e-21,1.956152330081247295e-02,5.785432487217249953e-02
0.000000000000000000e+00,-3.551629394253195959e-02,3.677213480500721166e-02
1.213287785245178468e-20,1.153919299155651418e-01,9.056569178992356084e-02
2.426573920062168728e-20,9.407294489412514060e-02,1.161372504218527307e-01
1.213286238857715431e-20,7.033593787836893430e-02,-9.764496874601481802e-02
0.000000000000000000e+00,-3.275414356414863004e-02,8.191533558448461927e-02
1.516608054315775801e-21,7.780934591601425254e-02,-1.857906496747097416e-02
2.426579658510508808e-20,1.561290137041797255e-01,-1.302257150671919661e-01
3.791516711493027839e-22,1.116182584453917492e-02,3.298282778396714049e-02
0.000000000000000000e+00,7.125738543908960443e-02,1.870644161340849834e-02
3.033227099718514357e-21,1.727576332233810019e-01,1.673089147139472307e-02
0.000000000000000000e+00,-3.940698975814452103e-03,-4.162641126091990579e-02
-1.213286202991974451e-20,6.894243489681378678e-02,7.533891501175378480e-02
2.426577696324374397e-20,1.380839542643225726e-01,1.334599275439021793e-01
0.000000000000000000e+00,1.182487032091819462e-01,-4.364706729246438377e-02
1.213289144116020738e-20,1.437661462308646165e-01,8.601728463594655871e-02
-2.426575985253653639e-20,1.201562545697812678e-01,5.737060606339679930e-02
1.516606684561032993e-21,-1.115480776022854774e-02,-1.295412866313087608e-01
1.516608482366733616e-21,8.892348631741989196e-02,1.758703264232229502e-02
