ref_mag_x (uT),ref_mag_y (uT),ref_mag_z (uT)
2.111811022282133976e+01,1.785634084892290119e+01,-1.639754752350129152e+01
2.109003550632156276e+01,1.788949105587522226e+01,-1.639754752350129152e+01
2.106190875225567538e+01,1.792259712228670310e+01,-1.639754752350129152e+01
2.103373003002364428e+01,1.795565896647141457e+01,-1.639754752350129152e+01
2.100549940915366420e+01,1.798867650685254915e+01,-1.639754752350129152e+01
2.097721695930198749e+01,1.802164966196260565e+01,-1.639754752350129152e+01
2.094888275025274638e+01,1.805457835044359882e+01,-1.639754752350129152e+01
2.092049685191778963e+01,1.808746249104726544e+01,-1.639754752350129152e+01
2.089205933433649420e+01,1.812030200263525614e+01,-1.639754752350129152e+01
2.086357026767560896e+01,1.815309680417934146e+01,-1.639754752350129152e+01
2.083502972222906990e+01,1.818584681476161080e+01,-1.639754752350129152e+01
2.080643776841784742e+01,1.821855195357466428e+01,-1.639754752350129152e+01
2.077779447678973668e+01,1.825121213992182589e+01,-1.639754752350129152e+01
2.074909991801921194e+01,1.828382729321732825e+01,-1.639754752350129152e+01
2.072035416290724896e+01,1.831639733298652928e+01,-1.639754752350129152e+01
2.069155728238113667e+01,1.834892217886608989e+01,-1.639754752350129152e+01
2.066270934749431731e+01,1.838140175060418713e+01,-1.639754752350129152e+01
2.063381042942620525e+01,1.841383596806070955e+01,-1.639754752350129152e+01
2.060486059948200221e+01,1.844622475120744198e+01,-1.639754752350129152e+01
2.057585992909253747e+01,1.847856802012828581e+01,-1.639754752350129152e+01
2.054680848981408658e+01,1.851086569501944368e+01,-1.639754752350129152e+01
2.051770635332818316e+01,1.854311769618960426e+01,-1.639754752350129152e+01
2.048855359144146249e+01,1.857532394406016962e+01,-1.639754752350129152e+01
2.045935027608545553e+01,1.860748435916542221e+01,-1.639754752350129152e+01
2.043009647931645034e+01,1.863959886215273443e+01,-1.639754752350129152e+01
2.040079227331527534e+01,1.867166737378276054e+01,-1.639754752350129152e+01
2.037143773038715011e+01,1.870368981492963556e+01,-1.639754752350129152e+01
2.034203292296149002e+01,1.873566610658117426e+01,-1.639754752350129152e+01
2.031257792359173564e+01,1.876759616983905232e+01,-1.639754752350129152e+01
2.028307280495516807e+01,1.879947992591901240e+01,-1.639754752350129152e+01
2.025351763985273479e+01,1.883131729615105598e+01,-1.639754752350129152e+01
2.022391250120886852e+01,1.886310820197963878e+01,-1.639754752350129152e+01
2.019425746207130601e+01,1.889485256496385901e+01,-1.639754752350129152e+01
2.016455259561090330e+01,1.892655030677765637e+01,-1.639754752350129152e+01
2.013479797512147229e+01,1.895820134921000388e+01,-1.639754752350129152e+01
2.010499367401958182e+01,1.898980561416510326e+01,-1.639754752350129152e+01
2.007513976584437643e+01,1.902136302366256970e+01,-1.639754752350129152e+01
2.004523632425740942e+01,1.905287349983763079e+01,-1.639754752350129152e+01
2.001528342304245101e+01,1.908433696494132548e+01,-1.639754752350129152e+01
1.998528113610531065e+01,1.911575334134067461e+01,-1.639754752350129152e+01
1.995522953747363815e+01,1.914712255151889408e+01,-1.639754752350129152e+01
1.992512870129677793e+01,1.917844451807557959e+01,-1.639754752350129152e+01
1.989497870184554174e+01,1.920971916372689137e+01,-1.639754752350129152e+01
1.986477961351206289e+01,1.924094641130574246e+01,-1.639754752350129152e+01
1.983453151080958676e+01,1.927212618376201192e+01,-1.639754752350129152e+01
1.980423446837230017e+01,1.930325840416270822e+01,-1.639754752350129152e+01
1.977388856095514313e+01,1.933434299569217885e+01,-1.639754752350129152e+01
1.974349386343362767e+01,1.936537988165227020e+01,-1.639754752350129152e+01
1.971305045080364593e+01,1.939636898546256205e+01,-1.639754752350129152e+01
1.968255839818129260e+01,1.942731023066051677e+01,-1.639754752350129152e+01
1.965201778080268014e+01,1.945820354090169246e+01,-1.639754752350129152e+01
1.962142867402373980e+01,1.948904883995991000e+01,-1.639754752350129152e+01
1.959079115332005827e+01,1.951984605172746612e+01,-1.639754752350129152e+01
1.956010529428666445e+01,1.955059510021530045e+01,-1.639754752350129152e+01
1.952937117263787314e+01,1.958129590955319443e+01,-1.639754752350129152e+01
1.949858886420707194e+01,1.961194840398994543e+01,-1.639754752350129152e+01
1.946775844494654351e+01,1.964255250789358342e+01,-1.639754752350129152e+01
1.943687999092728447e+01,1.967310814575150957e+01,-1.639754752350129152e+01
1.940595357833880996e+01,1.970361524217073423e+01,-1.639754752350129152e+01
1.937497928348897247e+01,1.973407372187802977e+01,-1.639754752350129152e+01
1.934395718280376286e+01,1.976448350972011880e+01,-1.639754752350129152e+01
1.931288735282712921e+01,1.979484453066388028e+01,-1.639754752350129152e+01
1.928176987022079203e+01,1.982515670979650935e+01,-1.639754752350129152e+01
1.925060481176404181e+01,1.985541997232571632e+01,-1.639754752350129152e+01
1.921939225435356846e+01,1.988563424357991138e+01,-1.639754752350129152e+01
1.918813227500324814e+01,1.991579944900838584e+01,-1.639754752350129152e+01
1.915682495084397274e+01,1.994591551418148612e+01,-1.639754752350129152e+01
1.912547035912345805e+01,1.997598236479082345e+01,-1.639754752350129152e+01
1.909406857720603767e+01,2.000599992664942661e+01,-1.639754752350129152e+01
1.906261968257248895e+01,2.003596812569194796e+01,-1.639754752350129152e+01
1.903112375281983404e+01,2.006588688797484110e+01,-1.639754752350129152e+01
1.899958086566114446e+01,2.009575613967652430e+01,-1.639754752350129152e+01
1.896799109892536350e+01,2.012557580709759719e+01,-1.639754752350129152e+01
1.893635453055709661e+01,2.015534581666098646e+01,-1.639754752350129152e+01
1.890467123861643373e+01,2.018506609491215897e+01,-1.639754752350129152e+01
1.887294130127875036e+01,2.021473656851927814e+01,-1.639754752350129152e+01
1.884116479683450507e+01,2.024435716427340637e+01,-1.639754752350129152e+01
1.880934180368907249e+01,2.027392780908866143e+01,-1.639754752350129152e+01
1.877747240036251597e+01,2.030344843000241895e+01,-1.639754752350129152e+01
1.874555666548943123e+01,2.033291895417548290e+01,-1.639754752350129152e+01
1.871359467781871189e+01,2.036233930889225974e+01,-1.639754752350129152e+01
1.868158651621338961e+01,2.039170942156095734e+01,-1.639754752350129152e+01
1.864953225965041739e+01,2.042102921971373775e+01,-1.639754752350129152e+01
1.861743198722049542e+01,2.045029863100690903e+01,-1.639754752350129152e+01
1.858528577812784377e+01,2.047951758322111004e+01,-1.639754752350129152e+01
1.855309371169004606e+01,2.050868600426149158e+01,-1.639754752350129152e+01
1.852085586733782208e+01,2.053780382215786204e+01,-1.639754752350129152e+01
1.848857232461485012e+01,2.056687096506490064e+01,-1.639754752350129152e+01
1.845624316317756453e+01,2.059588736126233144e+01,-1.639754752350129152e+01
1.842386846279494961e+01,2.062485293915506901e+01,-1.639754752350129152e+01
1.839144830334836911e+01,2.065376762727343873e+01,-1.639754752350129152e+01
1.835898276483133884e+01,2.068263135427331889e+01,-1.639754752350129152e+01
1.832647192734934549e+01,2.071144404893632895e+01,-1.639754752350129152e+01
1.829391587111965833e+01,2.074020564017001433e+01,-1.639754752350129152e+01
1.826131467647110185e+01,2.076891605700800625e+01,-1.639754752350129152e+01
1.822866842384388164e+01,2.079757522861020291e+01,-1.639754752350129152e+01
1.819597719378938905e+01,2.082618308426295073e+01,-1.639754752350129152e+01
1.816324106696997731e+01,2.085473955337921126e+01,-1.639754752350129152e+01
1.813046012415878394e+01,2.088324456549872821e+01,-1.639754752350129152e+01
1.809763444623953532e+01,2.091169805028821926e+01,-1.639754752350129152e+01
1.806476411420631933e+01,2.094009993754154308e+01,-1.639754752350129152e+01
1.803184920916341838e+01,2.096845015717986982e+01,-1.639754752350129152e+01
1.799888981232508556e+01,2.099674863925183743e+01,-1.639754752350129152e+01
1.796588600501535993e+01,2.102499531393377197e+01,-1.639754752350129152e+01
1.793283786866785334e+01,2.105319011152979769e+01,-1.639754752350129152e+01
1.789974548482555861e+01,2.108133296247205735e+01,-1.639754752350129152e+01
1.786660893514063631e+01,2.110942379732086849e+01,-1.639754752350129152e+01
1.783342830137423363e+01,2.113746254676488689e+01,-1.639754752350129152e+01
1.780020366539627119e+01,2.116544914162128066e+01,-1.639754752350129152e+01
1.776693510918522634e+01,2.119338351283591493e+01,-1.639754752350129152e+01
1.773362271482795904e+01,2.122126559148350466e+01,-1.639754752350129152e+01
1.770026656451949165e+01,2.124909530876778874e+01,-1.639754752350129152e+01
1.766686674056280637e+01,2.127687259602170755e+01,-1.639754752350129152e+01
1.763342332536864987e+01,2.130459738470757003e+01,-1.639754752350129152e+01
1.759993640145532723e+01,2.133226960641721348e+01,-1.639754752350129152e+01
1.756640605144849232e+01,2.135988919287217769e+01,-1.639754752350129152e+01
1.753283235808094886e+01,2.138745607592388609e+01,-1.639754752350129152e+01
1.749921540419244437e+01,2.141497018755379145e+01,-1.639754752350129152e+01
1.746555527272948538e+01,2.144243145987355348e+01,-1.639754752350129152e+01
1.743185204674508526e+01,2.146983982512522360e+01,-1.639754752350129152e+01
1.739810580939860785e+01,2.149719521568137637e+01,-1.639754752350129152e+01
1.736431664395554009e+01,2.152449756404530490e+01,-1.639754752350129152e+01
1.733048463378729309e+01,2.155174680285118782e+01,-1.639754752350129152e+01
1.729660986237098186e+01,2.157894286486422430e+01,-1.639754752350129152e+01
1.726269241328924409e+01,2.160608568298084720e+01,-1.639754752350129152e+01
1.722873237023000570e+01,2.163317519022884028e+01,-1.639754752350129152e+01
1.719472981698630321e+01,2.166021131976754432e+01,-1.639754752350129152e+01
1.716068483745605278e+01,2.168719400488799209e+01,-1.639754752350129152e+01
1.712659751564186195e+01,2.171412317901309308e+01,-1.639754752350129152e+01
1.709246793565080580e+01,2.174099877569778982e+01,-1.639754752350129152e+01
1.705829618169423156e+01,2.176782072862921780e+01,-1.639754752350129152e+01
1.702408233808754190e+01,2.179458897162686881e+01,-1.639754752350129152e+01
1.698982648924999950e+01,2.182130343864277222e+01,-1.639754752350129152e+01
1.695552871970450326e+01,2.184796406376162992e+01,-1.639754752350129152e+01
1.692118911407738935e+01,2.187457078120100107e+01,-1.639754752350129152e+01
1.688680775709822512e+01,2.190112352531146200e+01,-1.639754752350129152e+01
1.685238473359958178e+01,2.192762223057674831e+01,-1.639754752350129152e+01
1.681792012851685669e+01,2.195406683161393957e+01,-1.639754752350129152e+01
1.678341402688803896e+01,2.198045726317361215e+01,-1.639754752350129152e+01
1.674886651385349623e+01,2.200679346014000259e+01,-1.639754752350129152e+01
1.671427767465578995e+01,2.203307535753116042e+01,-1.639754752350129152e+01
1.667964759463944091e+01,2.205930289049911508e+01,-1.639754752350129152e+01
1.664497635925072316e+01,2.208547599433003583e+01,-1.639754752350129152e+01
1.661026405403746864e+01,2.211159460444439873e+01,-1.639754752350129152e+01
1.657551076464883621e+01,2.213765865639712160e+01,-1.639754752350129152e+01
1.654071657683511987e+01,2.216366808587774528e+01,-1.639754752350129152e+01
1.650588157644751064e+01,2.218962282871059699e+01,-1.639754752350129152e+01
1.647100584943791191e+01,2.221552282085492180e+01,-1.639754752350129152e+01
1.643608948185871554e+01,2.224136799840507095e+01,-1.639754752350129152e+01
1.640113255986258878e+01,2.226715829759062615e+01,-1.639754752350129152e+01
1.636613516970225746e+01,2.229289365477659857e+01,-1.639754752350129152e+01
1.633109739773030356e+01,2.231857400646354961e+01,-1.639754752350129152e+01
1.629601933039894490e+01,2.234419928928776145e+01,-1.639754752350129152e+01
1.626090105425983268e+01,2.236976944002140044e+01,-1.639754752350129152e+01
1.622574265596381338e+01,2.239528439557265926e+01,-1.639754752350129152e+01
1.619054422226074408e+01,2.242074409298592030e+01,-1.639754752350129152e+01
1.615530583999926506e+01,2.244614846944191200e+01,-1.639754752350129152e+01
1.612002759612657243e+01,2.247149746225786160e+01,-1.639754752350129152e+01
1.608470957768823695e+01,2.249679100888764793e+01,-1.639754752350129152e+01
1.604935187182794820e+01,2.252202904692196128e+01,-1.639754752350129152e+01
1.601395456578733345e+01,2.254721151408845259e+01,-1.639754752350129152e+01
1.597851774690573023e+01,2.257233834825187913e+01,-1.639754752350129152e+01
1.594304150261996611e+01,2.259740948741428568e+01,-1.639754752350129152e+01
1.590752592046414193e+01,2.262242486971512534e+01,-1.639754752350129152e+01
1.587197108806943113e+01,2.264738443343142293e+01,-1.639754752350129152e+01
1.583637709316384345e+01,2.267228811697794200e+01,-1.639754752350129152e+01
1.580074402357203134e+01,2.269713585890731977e+01,-1.639754752350129152e+01
1.576507196721504123e+01,2.272192759791022354e+01,-1.639754752350129152e+01
1.572936101211013415e+01,2.274666327281549627e+01,-1.639754752350129152e+01
1.569361124637054239e+01,2.277134282259032361e+01,-1.639754752350129152e+01
1.565782275820525271e+01,2.279596618634036886e+01,-1.639754752350129152e+01
1.562199563591880391e+01,2.282053330330992935e+01,-1.639754752350129152e+01
1.558612996791106298e+01,2.284504411288208559e+01,-1.639754752350129152e+01
1.555022584267699592e+01,2.286949855457885405e+01,-1.639754752350129152e+01
1.551428334880646709e+01,2.289389656806132933e+01,-1.639754752350129152e+01
1.547830257498400286e+01,2.291823809312983329e+01,-1.639754752350129152e+01
1.544228360998858740e+01,2.294252306972408206e+01,-1.639754752350129152e+01
1.540622654269343705e+01,2.296675143792330331e+01,-1.639754752350129152e+01
1.537013146206577829e+01,2.299092313794640674e+01,-1.639754752350129152e+01
1.533399845716663812e+01,2.301503811015212975e+01,-1.639754752350129152e+01
1.529782761715061312e+01,2.303909629503917600e+01,-1.639754752350129152e+01
1.526161903126565456e+01,2.306309763324635753e+01,-1.639754752350129152e+01
1.522537278885284984e+01,2.308704206555276883e+01,-1.639754752350129152e+01
1.518908897934619695e+01,2.311092953287789697e+01,-1.639754752350129152e+01
1.515276769227239129e+01,2.313475997628179215e+01,-1.639754752350129152e+01
1.511640901725059649e+01,2.315853333696520622e+01,-1.639754752350129152e+01
1.508001304399223130e+01,2.318224955626972772e+01,-1.639754752350129152e+01
1.504357986230073685e+01,2.320590857567795240e+01,-1.639754752350129152e+01
1.500710956207137237e+01,2.322951033681359689e+01,-1.639754752350129152e+01
1.497060223329097539e+01,2.325305478144166571e+01,-1.639754752350129152e+01
1.493405796603775215e+01,2.327654185146857557e+01,-1.639754752350129152e+01
1.489747685048104842e+01,2.329997148894232240e+01,-1.639754752350129152e+01
1.486085897688113100e+01,2.332334363605259853e+01,-1.639754752350129152e+01
1.482420443558896039e+01,2.334665823513096328e+01,-1.639754752350129152e+01
1.478751331704597760e+01,2.336991522865095305e+01,-1.639754752350129152e+01
1.475078571178386788e+01,2.339311455922824834e+01,-1.639754752350129152e+01
1.471402171042434581e+01,2.341625616962081224e+01,-1.639754752350129152e+01
1.467722140367893324e+01,2.343934000272901841e+01,-1.639754752350129152e+01
1.464038488234872482e+01,2.346236600159580377e+01,-1.639754752350129152e+01
1.460351223732417836e+01,2.348533410940680710e+01,-1.639754752350129152e+01
1.456660355958487685e+01,2.350824426949050050e+01,-1.639754752350129152e+01
1.452965894019931525e+01,2.353109642531834922e+01,-1.639754752350129152e+01
1.449267847032467316e+01,2.355389052050492182e+01,-1.639754752350129152e+01
1.445566224120657672e+01,2.357662649880805716e+01,-1.639754752350129152e+01
1.441861034417889620e+01,2.359930430412899227e+01,-1.639754752350129152e+01
1.438152287066350254e+01,2.362192388051249381e+01,-1.639754752350129152e+01
1.434439991217005073e+01,2.364448517214700729e+01,-1.639754752350129152e+01
1.430724156029575056e+01,2.366698812336478497e+01,-1.639754752350129152e+01
1.427004790672513934e+01,2.368943267864203506e+01,-1.639754752350129152e+01
1.423281904322986513e+01,2.371181878259904963e+01,-1.639754752350129152e+01
1.419555506166844339e+01,2.373414638000033960e+01,-1.639754752350129152e+01
1.415825605398604559e+01,2.375641541575478044e+01,-1.639754752350129152e+01
1.412092211221426474e+01,2.377862583491573290e+01,-1.639754752350129152e+01
1.408355332847089159e+01,2.380077758268121002e+01,-1.639754752350129152e+01
1.404614979495968541e+01,2.382287060439395887e+01,-1.639754752350129152e+01
1.400871160397014670e+01,2.384490484554165945e+01,-1.639754752350129152e+01
1.397123884787728798e+01,2.386688025175699934e+01,-1.639754752350129152e+01
1.393373161914141534e+01,2.388879676881785841e+01,-1.639754752350129152e+01
1.389619001030788326e+01,2.391065434264740475e+01,-1.639754752350129152e+01
1.385861411400687793e+01,2.393245291931425101e+01,-1.639754752350129152e+01
1.382100402295319341e+01,2.395419244503257161e+01,-1.639754752350129152e+01
1.378335982994598474e+01,2.397587286616224844e+01,-1.639754752350129152e+01
1.374568162786856185e+01,2.399749412920900227e+01,-1.639754752350129152e+01
1.370796950968813910e+01,2.401905618082450999e+01,-1.639754752350129152e+01
1.367022356845561859e+01,2.404055896780655743e+01,-1.639754752350129152e+01
1.363244389730536099e+01,2.406200243709915298e+01,-1.639754752350129152e+01
1.359463058945494929e+01,2.408338653579266619e+01,-1.639754752350129152e+01
1.355678373820495963e+01,2.410471121112396631e+01,-1.639754752350129152e+01
1.351890343693873575e+01,2.412597641047652530e+01,-1.639754752350129152e+01
1.348098977912215624e+01,2.414718208138058841e+01,-1.639754752350129152e+01
1.344304285830340184e+01,2.416832817151326651e+01,-1.639754752350129152e+01
1.340506276811272812e+01,2.418941462869868175e+01,-1.639754752350129152e+01
1.336704960226223271e+01,2.421044140090809904e+01,-1.639754752350129152e+01
1.332900345454562085e+01,2.423140843626005037e+01,-1.639754752350129152e+01
1.329092441883798514e+01,2.425231568302045559e+01,-1.639754752350129152e+01
1.325281258909555682e+01,2.427316308960276814e+01,-1.639754752350129152e+01
1.321466805935548727e+01,2.429395060456808153e+01,-1.639754752350129152e+01
1.317649092373561182e+01,2.431467817662526443e+01,-1.639754752350129152e+01
1.313828127643421873e+01,2.433534575463109917e+01,-1.639754752350129152e+01
1.310003921172981478e+01,2.435595328759038836e+01,-1.639754752350129152e+01
1.306176482398089256e+01,2.437650072465609696e+01,-1.639754752350129152e+01
1.302345820762569950e+01,2.439698801512946247e+01,-1.639754752350129152e+01
1.298511945718200167e+01,2.441741510846013696e+01,-1.639754752350129152e+01
1.294674866724685636e+01,2.443778195424629018e+01,-1.639754752350129152e+01
1.290834593249637230e+01,2.445808850223476227e+01,-1.639754752350129152e+01
1.286991134768548051e+01,2.447833470232115971e+01,-1.639754752350129152e+01
1.283144500764769980e+01,2.449852050455000096e+01,-1.639754752350129152e+01
1.279294700729489875e+01,2.451864585911481953e+01,-1.639754752350129152e+01
1.275441744161706659e+01,2.453871071635831314e+01,-1.639754752350129152e+01
1.271585640568207687e+01,2.455871502677243257e+01,-1.639754752350129152e+01
1.267726399463544951e+01,2.457865874099853087e+01,-1.639754752350129152e+01
1.263864030370012692e+01,2.459854180982748062e+01,-1.639754752350129152e+01
1.259998542817622358e+01,2.461836418419978045e+01,-1.639754752350129152e+01
1.256129946344080572e+01,2.463812581520570077e+01,-1.639754752350129152e+01
1.252258250494764269e+01,2.465782665408537255e+01,-1.639754752350129152e+01
1.248383464822698308e+01,2.467746665222893654e+01,-1.639754752350129152e+01
1.244505598888530962e+01,2.469704576117665340e+01,-1.639754752350129152e+01
1.240624662260511180e+01,2.471656393261901385e+01,-1.639754752350129152e+01
1.236740664514463894e+01,2.473602111839687367e+01,-1.639754752350129152e+01
1.232853615233767819e+01,2.475541727050155671e+01,-1.639754752350129152e+01
1.228963524009330399e+01,2.477475234107498636e+01,-1.639754752350129152e+01
1.225070400439565077e+01,2.479402628240980633e+01,-1.639754752350129152e+01
1.221174254130367487e+01,2.481323904694947302e+01,-1.639754752350129152e+01
1.217275094695091120e+01,2.483239058728840121e+01,-1.639754752350129152e+01
1.213372931754524409e+01,2.485148085617206704e+01,-1.639754752350129152e+01
1.209467774936866391e+01,2.487050980649713949e+01,-1.639754752350129152e+01
1.205559633877703263e+01,2.488947739131156567e+01,-1.639754752350129152e+01
1.201648518219984929e+01,2.490838356381471996e+01,-1.639754752350129152e+01
1.197734437613999958e+01,2.492722827735750002e+01,-1.639754752350129152e+01
1.193817401717353555e+01,2.494601148544244751e+01,-1.639754752350129152e+01
1.189897420194942512e+01,2.496473314172386182e+01,-1.639754752350129152e+01
1.185974502718931056e+01,2.498339320000792441e+01,-1.639754752350129152e+01
1.182048658968728461e+01,2.500199161425279115e+01,-1.639754752350129152e+01
1.178119898630964002e+01,2.502052833856872383e+01,-1.639754752350129152e+01
1.174188231399462978e+01,2.503900332721819666e+01,-1.639754752350129152e+01
1.170253666975223439e+01,2.505741653461601715e+01,-1.639754752350129152e+01
1.166316215066392381e+01,2.507576791532941840e+01,-1.639754752350129152e+01
1.162375885388240526e+01,2.509405742407820128e+01,-1.639754752350129152e+01
1.158432687663140115e+01,2.511228501573481253e+01,-1.639754752350129152e+01
1.154486631620538972e+01,2.513045064532448691e+01,-1.639754752350129152e+01
1.150537726996938659e+01,2.514855426802533955e+01,-1.639754752350129152e+01
1.146585983535868536e+01,2.516659583916847964e+01,-1.639754752350129152e+01
1.142631410987862850e+01,2.518457531423812767e+01,-1.639754752350129152e+01
1.138674019110436042e+01,2.520249264887170781e+01,-1.639754752350129152e+01
1.134713817668059299e+01,2.522034779885998290e+01,-1.639754752350129152e+01
1.130750816432136041e+01,2.523814072014714682e+01,-1.639754752350129152e+01
1.126785025180977939e+01,2.525587136883093464e+01,-1.639754752350129152e+01
1.122816453699780581e+01,2.527353970116272919e+01,-1.639754752350129152e+01
1.118845111780599666e+01,2.529114567354768184e+01,-1.639754752350129152e+01
1.114871009222326492e+01,2.530868924254480135e+01,-1.639754752350129152e+01
1.110894155830664154e+01,2.532617036486707818e+01,-1.639754752350129152e+01
1.106914561418103027e+01,2.534358899738158044e+01,-1.639754752350129152e+01
1.102932235803896610e+01,2.536094509710956402e+01,-1.639754752350129152e+01
1.098947188814037546e+01,2.537823862122657559e+01,-1.639754752350129152e+01
1.094959430281233459e+01,2.539546952706256988e+01,-1.639754752350129152e+01
1.090968970044881736e+01,2.541263777210199137e+01,-1.639754752350129152e+01
1.086975817951046608e+01,2.542974331398390575e+01,-1.639754752350129152e+01
1.082979983852433570e+01,2.544678611050208872e+01,-1.639754752350129152e+01
1.078981477608366113e+01,2.546376611960513969e+01,-1.639754752350129152e+01
1.074980309084761387e+01,2.548068329939656351e+01,-1.639754752350129152e+01
1.070976488154104267e+01,2.549753760813490899e+01,-1.639754752350129152e+01
1.066970024695425501e+01,2.551432900423383998e+01,-1.639754752350129152e+01
1.062960928594275067e+01,2.553105744626225970e+01,-1.639754752350129152e+01
1.058949209742699260e+01,2.554772289294439247e+01,-1.639754752350129152e+01
1.054934878039215462e+01,2.556432530315991869e+01,-1.639754752350129152e+01
1.050917943388787990e+01,2.558086463594402815e+01,-1.639754752350129152e+01
1.046898415702803753e+01,2.559734085048757279e+01,-1.639754752350129152e+01
1.042876304899048101e+01,2.561375390613712000e+01,-1.639754752350129152e+01
1.038851620901679418e+01,2.563010376239509469e+01,-1.639754752350129152e+01
1.034824373641205142e+01,2.564639037891985041e+01,-1.639754752350129152e+01
1.030794573054457786e+01,2.566261371552577231e+01,-1.639754752350129152e+01
1.026762229084569888e+01,2.567877373218340509e+01,-1.639754752350129152e+01
1.022727351680948793e+01,2.569487038901949916e+01,-1.639754752350129152e+01
1.018689950799254085e+01,2.571090364631716341e+01,-1.639754752350129152e+01
1.014650036401370592e+01,2.572687346451592205e+01,-1.639754752350129152e+01
1.010607618455385648e+01,2.574277980421184253e+01,-1.639754752350129152e+01
1.006562706935563867e+01,2.575862262615761011e+01,-1.639754752350129152e+01
1.002515311822321920e+01,2.577440189126263803e+01,-1.639754752350129152e+01
9.984654431022054411e+00,2.579011756059315630e+01,-1.639754752350129152e+01
9.944131107678625625e+00,2.580576959537231474e+01,-1.639754752350129152e+01
9.903583248180204635e+00,2.582135795698026826e+01,-1.639754752350129152e+01
9.863010952574605028e+00,2.583688260695429406e+01,-1.639754752350129152e+01
9.822414320969933499e+00,2.585234350698885208e+01,-1.639754752350129152e+01
9.781793453534341154e+00,2.586774061893571286e+01,-1.639754752350129152e+01
9.741148450495783706e+00,2.588307390480403214e+01,-1.639754752350129152e+01
9.700479412141762126e+00,2.589834332676045392e+01,-1.639754752350129152e+01
9.659786438819086385e+00,2.591354884712919215e+01,-1.639754752350129152e+01
9.619069630933624993e+00,2.592869042839214089e+01,-1.639754752350129152e+01
9.578329088950052750e+00,2.594376803318895597e+01,-1.639754752350129152e+01
9.537564913391607391e+00,2.595878162431713676e+01,-1.639754752350129152e+01
9.496777204839839115e+00,2.597373116473215049e+01,-1.639754752350129152e+01
9.455966063934365451e+00,2.598861661754748908e+01,-1.639754752350129152e+01
9.415131591372617237e+00,2.600343794603477221e+01,-1.639754752350129152e+01
9.374273887909600589e+00,2.601819511362385384e+01,-1.639754752350129152e+01
9.333393054357632224e+00,2.603288808390287912e+01,-1.639754752350129152e+01
9.292489191586108532e+00,2.604751682061841223e+01,-1.639754752350129152e+01
9.251562400521242679e+00,2.606208128767550036e+01,-1.639754752350129152e+01
9.210612782145824795e+00,2.607658144913776610e+01,-1.639754752350129152e+01
9.169640437498967955e+00,2.609101726922749975e+01,-1.639754752350129152e+01
9.128645467675857716e+00,2.610538871232575531e+01,-1.639754752350129152e+01
9.087627973827506977e+00,2.611969574297241792e+01,-1.639754752350129152e+01
9.046588057160507290e+00,2.613393832586632115e+01,-1.639754752350129152e+01
9.005525818936769511e+00,2.614811642586530738e+01,-1.639754752350129152e+01
8.964441360473287546e+00,2.616223000798631659e+01,-1.639754752350129152e+01
8.923334783141877224e+00,2.617627903740548945e+01,-1.639754752350129152e+01
8.882206188368931166e+00,2.619026347945824895e+01,-1.639754752350129152e+01
8.841055677635171861e+00,2.620418329963936799e+01,-1.639754752350129152e+01
8.799883352475388776e+00,2.621803846360307588e+01,-1.639754752350129152e+01
8.758689314478205645e+00,2.623182893716313302e+01,-1.639754752350129152e+01
8.717473665285814022e+00,2.624555468629291610e+01,-1.639754752350129152e+01
8.676236506593731690e+00,2.625921567712550697e+01,-1.639754752350129152e+01
8.634977940150548648e+00,2.627281187595376721e+01,-1.639754752350129152e+01
8.593698067757674863e+00,2.628634324923042342e+01,-1.639754752350129152e+01
8.552396991269095139e+00,2.629980976356816313e+01,-1.639754752350129152e+01
8.511074812591107985e+00,2.631321138573969520e+01,-1.639754752350129152e+01
8.469731633682080485e+00,2.632654808267785285e+01,-1.639754752350129152e+01
8.428367556552199602e+00,2.633981982147566114e+01,-1.639754752350129152e+01
8.386982683263211058e+00,2.635302656938642585e+01,-1.639754752350129152e+01
8.345577115928175971e+00,2.636616829382380445e+01,-1.639754752350129152e+01
8.304150956711218612e+00,2.637924496236190564e+01,-1.639754752350129152e+01
8.262704307827267058e+00,2.639225654273534261e+01,-1.639754752350129152e+01
8.221237271541806280e+00,2.640520300283933963e+01,-1.639754752350129152e+01
8.179749950170625894e+00,2.641808431072979246e+01,-1.639754752350129152e+01
8.138242446079571479e+00,2.643090043462334648e+01,-1.639754752350129152e+01
8.096714861684276343e+00,2.644365134289749975e+01,-1.639754752350129152e+01
8.055167299449934148e+00,2.645633700409065270e+01,-1.639754752350129152e+01
8.013599861891018250e+00,2.646895738690219346e+01,-1.639754752350129152e+01
7.972012651571053432e+00,2.648151246019257954e+01,-1.639754752350129152e+01
7.930405771102345014e+00,2.649400219298342307e+01,-1.639754752350129152e+01
7.888779323145733713e+00,2.650642655445754770e+01,-1.639754752350129152e+01
7.847133410410344290e+00,2.651878551395907380e+01,-1.639754752350129152e+01
7.805468135653324424e+00,2.653107904099349668e+01,-1.639754752350129152e+01
7.763783601679599577e+00,2.654330710522776471e+01,-1.639754752350129152e+01
7.722079911341610980e+00,2.655546967649034684e+01,-1.639754752350129152e+01
7.680357167539071384e+00,2.656756672477129655e+01,-1.639754752350129152e+01
7.638615473218703045e+00,2.657959822022236196e+01,-1.639754752350129152e+01
7.596854931373985487e+00,2.659156413315701428e+01,-1.639754752350129152e+01
