q0 (),q1,q2,q3
9.993977941704399459e-01,5.625985779145690471e-04,6.928423087335509878e-03,3.399602099690465090e-02
9.993840960364747117e-01,5.637729866402333085e-04,6.751232861453019402e-03,3.443154954730374973e-02
9.993701962821618379e-01,5.638373885088631852e-04,6.577274689345115853e-03,3.486591929110422622e-02
9.993560579845823799e-01,5.626107498698410892e-04,6.401647707002550147e-03,3.530115784638828552e-02
9.993416212162813395e-01,5.657308354279920503e-04,6.227847008990330079e-03,3.573818651063439406e-02
9.993269951281225083e-01,5.620206211462306853e-04,6.056824494145645124e-03,3.617396602621941043e-02
9.993119983132123796e-01,5.658985271967109914e-04,5.889358858843542210e-03,3.661318394162325907e-02
9.992969115733241203e-01,5.675121937984074945e-04,5.722069736685108515e-03,3.704886459602645121e-02
9.992814449841245228e-01,5.659985221110143188e-04,5.557996755383037314e-03,3.748842525607572890e-02
9.992658792250902478e-01,5.663169956967679594e-04,5.389923234910539394e-03,3.792532965037344328e-02
9.992501671447567846e-01,5.627123006437520156e-04,5.224815519466395088e-03,3.835998069381565956e-02
9.992341561742673628e-01,5.580769680286246136e-04,5.059026797794193009e-03,3.879685467479335181e-02
9.992179906214678775e-01,5.556890541193996612e-04,4.898483549062604761e-03,3.923140689537839981e-02
9.992014426645517977e-01,5.574215565988905685e-04,4.739945756545794510e-03,3.966987739471399682e-02
9.991847649756431249e-01,5.551032904471549755e-04,4.580753059857987398e-03,4.010628382573590972e-02
9.991678745342050805e-01,5.522409165112167036e-04,4.426533415502085719e-03,4.054206865332363185e-02
9.991506643021726974e-01,5.525930417223570007e-04,4.274789666546415477e-03,4.098012736393311789e-02
9.991333294881159510e-01,5.519268291118105667e-04,4.122924018829327020e-03,4.141602081685671205e-02
9.991157891323066975e-01,5.465109530911609493e-04,3.971841868368498896e-03,4.185171089070253286e-02
9.990980924392308671e-01,5.464751890498498188e-04,3.822021703224715104e-03,4.228587470134468479e-02
9.990800513327652288e-01,5.437881301786154104e-04,3.673423425240191029e-03,4.272307671186341416e-02
9.990619559263362870e-01,5.398296533339998812e-04,3.522089874368149447e-03,4.315682666167468262e-02
9.990434738704668804e-01,5.366437446309965708e-04,3.376076596220771529e-03,4.359416746696619799e-02
9.990248514236508282e-01,5.317144136008885354e-04,3.227529530671714719e-03,4.403006439767605251e-02
9.990059838451531560e-01,5.276823000380446689e-04,3.081783349852400353e-03,4.446648630544765279e-02
9.989867075606410074e-01,5.234895220155744589e-04,2.940463467942768232e-03,4.490698999559331051e-02
9.989673454515106688e-01,5.237346644099498925e-04,2.798323601063961320e-03,4.534465578860636531e-02
9.989478618524582076e-01,5.224728170481835127e-04,2.661284466450778482e-03,4.578005993384436784e-02
9.989280555015827012e-01,5.191335369752930794e-04,2.520859160664777783e-03,4.621813173733806124e-02
9.989081483444703924e-01,5.157503902831795132e-04,2.380568157688013695e-03,4.665381086045509995e-02
9.988880811395491888e-01,5.122958173648564217e-04,2.245136804257967522e-03,4.708819672779063215e-02
9.988676053572332902e-01,5.113095779766522629e-04,2.107620039606332690e-03,4.752687101199141312e-02
9.988469643874329229e-01,5.054930654757591258e-04,1.974481920188519719e-03,4.796444132811328309e-02
9.988263329240215649e-01,4.991308035905622298e-04,1.843129118888437714e-03,4.839742142969683664e-02
9.988054542130873070e-01,4.983708013622952480e-04,1.708934986389457154e-03,4.883129940873035674e-02
9.987843701878746927e-01,4.981289391496944528e-04,1.577955419282250004e-03,4.926503620891084512e-02
9.987628809078425984e-01,4.949805174762725605e-04,1.448813634621056411e-03,4.970275298216549065e-02
9.987413949909081934e-01,4.881747472126731022e-04,1.323098214966260053e-03,5.013618481839811347e-02
9.987196735580986529e-01,4.845887172282731270e-04,1.198902839030713350e-03,5.057016367150177910e-02
9.986975965084584628e-01,4.815707996228024462e-04,1.078563799516692482e-03,5.100701439923317065e-02
9.986755199988535114e-01,4.763579429933100721e-04,9.540131377289680706e-04,5.143995234312380427e-02
9.986529263649448485e-01,4.726509196340358300e-04,8.300575610471195003e-04,5.187890002964446606e-02
9.986301432373198006e-01,4.690707700759576791e-04,7.059113870812642154e-04,5.231747967492834939e-02
9.986074455831663865e-01,4.641757754147086729e-04,5.871998268188468413e-04,5.275044419790652500e-02
9.985843503859200831e-01,4.620024359567133148e-04,4.677294269535959116e-04,5.318705620038191584e-02
9.985610476083747189e-01,4.568383185101520562e-04,3.512530233162064345e-04,5.362370855628859068e-02
9.985375717350111202e-01,4.499552890452446999e-04,2.375538620300869544e-04,5.405977193762562943e-02
9.985139205077132596e-01,4.437937448854809854e-04,1.250045133878879041e-04,5.449530230487722310e-02
9.984901374094509174e-01,4.397722979759602076e-04,9.808918739421014035e-06,5.492951847747148952e-02
9.984661792550715287e-01,4.344533562498378528e-04,-1.038995318086464390e-04,5.536324899198178523e-02
9.984419210320343296e-01,4.307260898983693840e-04,-2.121464976440897798e-04,5.579874366650365569e-02
9.984173519145024267e-01,4.268037601297643754e-04,-3.212661363663074166e-04,5.623616294389995746e-02
9.983925457497431211e-01,4.250576525902541401e-04,-4.257408078614670398e-04,5.667417985382415535e-02
9.983676950436038977e-01,4.219378537246685373e-04,-5.312722353478551958e-04,5.710941438660762509e-02
9.983426268744837184e-01,4.195082047379550196e-04,-6.360130520066313662e-04,5.754492910430276248e-02
9.983171042317827704e-01,4.192294576935707813e-04,-7.367204680975633765e-04,5.798483325733948951e-02
9.982916060641412459e-01,4.112603078972842637e-04,-8.423517066076737121e-04,5.842080597217949589e-02
9.982658524706518044e-01,4.057008713444633201e-04,-9.456561263897092593e-04,5.885770070548501653e-02
9.982398636804681313e-01,4.022787125120428015e-04,-1.044871354993248073e-03,5.929520195504361241e-02
9.982140039814779708e-01,3.966947300600432423e-04,-1.145594554724771539e-03,5.972715045666644046e-02
9.981876952668558012e-01,3.929146613154451263e-04,-1.242103592256861436e-03,6.016334278094609411e-02
9.981613459825419143e-01,3.915858922183996517e-04,-1.339000547232000512e-03,6.059687388260111968e-02
9.981346637098624797e-01,3.871430250500339362e-04,-1.431569340437398048e-03,6.103272753450897370e-02
9.981078096815784173e-01,3.813056017630259880e-04,-1.526780149729960569e-03,6.146807139527574876e-02
9.980805949115595377e-01,3.811129869029050666e-04,-1.627351417476398908e-03,6.190583608386752978e-02
9.980534094888042773e-01,3.775677342222143163e-04,-1.720874875400650898e-03,6.234009817158359112e-02
9.980261608930173223e-01,3.754522101861035711e-04,-1.812612946500439344e-03,6.277225217474122210e-02
9.979985346156100556e-01,3.704329435327978655e-04,-1.903078217084864295e-03,6.320732534943343528e-02
9.979708193511327430e-01,3.697182983132929588e-04,-1.994279536295647925e-03,6.364063074121663333e-02
9.979427017834441305e-01,3.683692080849773729e-04,-2.083224020220228543e-03,6.407720685991430409e-02
9.979147317149867913e-01,3.640844302178053156e-04,-2.168254156947182348e-03,6.450856022765309727e-02
9.978864667486214701e-01,3.607525733602362332e-04,-2.252014427668980190e-03,6.494149496701642765e-02
9.978578340221104792e-01,3.541998154067277902e-04,-2.336184655197554028e-03,6.537705916030350783e-02
9.978289778682646327e-01,3.519704496443293719e-04,-2.417679069931443284e-03,6.581308282622554129e-02
9.978000187707833923e-01,3.525522076772338712e-04,-2.495747734286755948e-03,6.624778857601182347e-02
9.977708596349011971e-01,3.488676146964040672e-04,-2.575617732051216184e-03,6.668250256338684179e-02
9.977414659793107932e-01,3.453106283693746395e-04,-2.651591509599625536e-03,6.711793268934955481e-02
9.977120121838856104e-01,3.413336366074130315e-04,-2.728586191017565339e-03,6.755130681732893216e-02
9.976821667983074571e-01,3.384949624286629172e-04,-2.806684580509586843e-03,6.798751352608992105e-02
9.976523207228034096e-01,3.342465645555919027e-04,-2.882439440004403233e-03,6.842095277408502541e-02
9.976221728041942960e-01,3.307553665610915529e-04,-2.958013501588952453e-03,6.885594445253258311e-02
9.975916839690772697e-01,3.274653642948429180e-04,-3.031180881642125697e-03,6.929312220299177483e-02
9.975611279657002894e-01,3.242549616192945579e-04,-3.102535115248600175e-03,6.972850999683345707e-02
9.975302947631761175e-01,3.244767264502313787e-04,-3.175441049119494697e-03,7.016496503732057299e-02
9.974992651406945354e-01,3.218645764584782761e-04,-3.247026044485928475e-03,7.060148205834879120e-02
9.974678483786995065e-01,3.192036259634875323e-04,-3.315614819944881671e-03,7.104080699273360167e-02
9.974364303333513870e-01,3.172634225601976901e-04,-3.384798239287892078e-03,7.147733856728076540e-02
9.974047626278774725e-01,3.147226572660552480e-04,-3.448358063757125773e-03,7.191487512010850958e-02
9.973731731800062894e-01,3.153650863399170548e-04,-3.517991304497190743e-03,7.234830822409814288e-02
9.973412520053105412e-01,3.112664831635424166e-04,-3.585642567518320094e-03,7.278374357666730909e-02
9.973092683719186891e-01,3.080635026223448080e-04,-3.650476335315190699e-03,7.321750022277422054e-02
9.972771090012741979e-01,3.058120163362613151e-04,-3.716315365793103689e-03,7.365095614568459292e-02
9.972448104169119310e-01,3.017171376228137644e-04,-3.778263429847392510e-03,7.408388346166150384e-02
9.972122048422943363e-01,2.980007248989132817e-04,-3.841934264488645803e-03,7.451824776687537844e-02
9.971791741488069682e-01,2.953454200444577383e-04,-3.904103180048560610e-03,7.495575623890406158e-02
9.971462515800472159e-01,2.965485073723539227e-04,-3.966857748731479442e-03,7.538918396192759164e-02
9.971130349728004605e-01,2.928283021810256133e-04,-4.027721231835639827e-03,7.582405423475332973e-02
9.970798500993631741e-01,2.934612371277413941e-04,-4.086155350213720172e-03,7.625608002505658567e-02
9.970462091038144736e-01,2.920983031917457652e-04,-4.141613341176533791e-03,7.669171160709711832e-02
9.970125032177779012e-01,2.914942595283645087e-04,-4.200828993839457112e-03,7.712545944292073519e-02
9.969782115613452511e-01,2.909149729279375692e-04,-4.260390824317561442e-03,7.756423215918831215e-02
9.969439298223593537e-01,2.880928857353013393e-04,-4.321963553517726292e-03,7.800024630654610325e-02
9.969095635435448743e-01,2.857992723310639419e-04,-4.379667779522858871e-03,7.843506195787572355e-02
9.968751053559632425e-01,2.817164835997336067e-04,-4.435760589738851900e-03,7.886868190448498295e-02
9.968404814414186799e-01,2.808542544925831806e-04,-4.491436993281101159e-03,7.930197143995598719e-02
9.968052217670477777e-01,2.800350978182540780e-04,-4.543468293467276681e-03,7.974100785766988220e-02
9.967699018686508872e-01,2.764784648160651184e-04,-4.593525828919036054e-03,8.017846225064162446e-02
9.967347288689655249e-01,2.740851548106072884e-04,-4.644544740800072777e-03,8.061162042775479875e-02
9.966992857416728802e-01,2.727740424752953495e-04,-4.695900062900226074e-03,8.104571499444063187e-02
9.966636155300202526e-01,2.694448049347380352e-04,-4.744794435586544359e-03,8.148037680257287640e-02
9.966278357141081790e-01,2.686449512073156706e-04,-4.793966195771960474e-03,8.191399634871074364e-02
9.965917029810207328e-01,2.660929633400039044e-04,-4.838988365005827443e-03,8.234980835148925093e-02
9.965554349246048549e-01,2.660219533394145384e-04,-4.884811328846242091e-03,8.278485956280730307e-02
9.965188288328842292e-01,2.649512343004804165e-04,-4.928563379494928058e-03,8.322176905951061965e-02
9.964822451629002931e-01,2.613991064812659117e-04,-4.976792823660468670e-03,8.365583230596053410e-02
9.964453215374549089e-01,2.590229200464232986e-04,-5.019191276319001638e-03,8.409198423260569322e-02
9.964084939855576417e-01,2.564041517532091269e-04,-5.061135222846636569e-03,8.452474359972891871e-02
9.963712232260704127e-01,2.513621737822479608e-04,-5.105665472150449496e-03,8.496031146440273518e-02
9.963337192134816833e-01,2.473822087405200786e-04,-5.152736680949164885e-03,8.539618296487866411e-02
9.962959852656954052e-01,2.444569905383377055e-04,-5.193877133401566225e-03,8.583282370142771012e-02
9.962582229374623566e-01,2.436481528971699503e-04,-5.234438836846300701e-03,8.626757510867323619e-02
9.962206090338824316e-01,2.395391328748400217e-04,-5.271204172331196876e-03,8.669864568571833408e-02
9.961825059892104317e-01,2.377268112945921151e-04,-5.309011207607604484e-03,8.713307435765998976e-02
9.961443001018736032e-01,2.354701082073352297e-04,-5.346320465181413246e-03,8.756651635105926201e-02
9.961059276612327373e-01,2.332076055917759502e-04,-5.388892198281799994e-03,8.799935416378278086e-02
9.960671080374436936e-01,2.285939004214520242e-04,-5.428768729712886952e-03,8.843524467559069069e-02
9.960282569172480560e-01,2.265501638893369747e-04,-5.470718007216882756e-03,8.886918105787534883e-02
9.959890941918398966e-01,2.180158200457114903e-04,-5.512369693673848867e-03,8.930448197252489895e-02
9.959494574807703504e-01,2.148893618002825862e-04,-5.551778280362604061e-03,8.974302047651010195e-02
9.959096485637974894e-01,2.091067645473014449e-04,-5.589990860948364226e-03,9.018137376459262056e-02
9.958699464040012828e-01,2.037034526393288075e-04,-5.627547395274640381e-03,9.061643926191870202e-02
9.958301209894282469e-01,2.020242315655245975e-04,-5.666133851098179193e-03,9.105066855093289779e-02
9.957902388997897924e-01,1.993313959491172362e-04,-5.700285093983304893e-03,9.148369870496869671e-02
9.957500748298960813e-01,1.974915686753140026e-04,-5.734420230663567729e-03,9.191771264536002795e-02
9.957099163174215617e-01,1.954829667119364629e-04,-5.765784678784897574e-03,9.234977022495099996e-02
9.956690644526273726e-01,1.981162401677816567e-04,-5.797428961679263436e-03,9.278720094614016645e-02
9.956282464595954673e-01,2.005479804134235986e-04,-5.828640357002936277e-03,9.322221614983909610e-02
9.955873775959079852e-01,1.970071825236044860e-04,-5.857686255435889423e-03,9.365587152766204071e-02
9.955462980667456607e-01,1.979639716105113952e-04,-5.885062123709888619e-03,9.408982548429185855e-02
9.955049556227979490e-01,1.972574634229242471e-04,-5.911999653507906023e-03,9.452456125283609234e-02
9.954634786517239098e-01,1.955017551203512549e-04,-5.939410035645042475e-03,9.495866394437713076e-02
9.954217895326463728e-01,1.913733188557354878e-04,-5.966211555667854521e-03,9.539302185982878601e-02
9.953799419009111693e-01,1.884167711783194248e-04,-5.994581557623290986e-03,9.582693124799687712e-02
9.953376937919542478e-01,1.855135265320513279e-04,-6.019879664693418043e-03,9.626319104656738679e-02
9.952956651426531076e-01,1.851159548727770315e-04,-6.043092073208591875e-03,9.669532418127498030e-02
9.952531648865517999e-01,1.837711916452317202e-04,-6.068156647088358488e-03,9.713022951871272404e-02
9.952104753337783771e-01,1.800462620995044573e-04,-6.090007294757922643e-03,9.756530725831068229e-02
9.951674944842487935e-01,1.798877468087643457e-04,-6.113171056871595684e-03,9.800129949123426165e-02
9.951246067282683017e-01,1.775734711242961123e-04,-6.133050349352743916e-03,9.843460390017381989e-02
9.950814210972875884e-01,1.773666037527398963e-04,-6.152890719366312447e-03,9.886898332584410920e-02
9.950380228198889565e-01,1.723682770079257125e-04,-6.175943077272313259e-03,9.930337939350113163e-02
9.949945721703701285e-01,1.701648537602963118e-04,-6.197668350495761681e-03,9.973645924355861725e-02
9.949510092097409997e-01,1.688764335516708696e-04,-6.218096465878555565e-03,1.001688376173408557e-01
9.949067963316898799e-01,1.683984370884645935e-04,-6.238452491224464116e-03,1.006057650708681861e-01
9.948627375337181222e-01,1.694602337829860734e-04,-6.254143844991035678e-03,1.010395488653414303e-01
9.948183800276664268e-01,1.705607505917015789e-04,-6.270683622327119511e-03,1.014743326909252202e-01
9.947738936027991086e-01,1.690959787046752657e-04,-6.287946439798605507e-03,1.019084576590535696e-01
9.947291190006483097e-01,1.656299860804864529e-04,-6.307134907129698445e-03,1.023434044194589665e-01
9.946841243965363066e-01,1.649042095645520778e-04,-6.323647263925035421e-03,1.027787768237159033e-01
9.946389786234295372e-01,1.642934186244167686e-04,-6.339455346031551419e-03,1.032137903408716778e-01
9.945937993731378546e-01,1.613338533042236349e-04,-6.352102744290369016e-03,1.036474746948524983e-01
9.945484001755603432e-01,1.598550658082107214e-04,-6.365380729515859523e-03,1.040813916257836841e-01
9.945026992278528377e-01,1.548326903498963730e-04,-6.379854467840328017e-03,1.045162892200161842e-01
9.944568562413585999e-01,1.543791083369291700e-04,-6.391491244162646711e-03,1.049508746096023681e-01
9.944109911352719822e-01,1.531728866944892119e-04,-6.408487352033016490e-03,1.053835306738761940e-01
9.943648870492920455e-01,1.517529729039744310e-04,-6.423234464238407153e-03,1.058167776560111767e-01
9.943186967373599527e-01,1.483278190420434883e-04,-6.435893436545533051e-03,1.062491721993617244e-01
9.942722092459536087e-01,1.469850304901628335e-04,-6.447421213723096567e-03,1.066826278091435737e-01
9.942255450766592784e-01,1.434745287442044958e-04,-6.458992977426226099e-03,1.071159481207018954e-01
9.941783970687504413e-01,1.415687818360679569e-04,-6.469496511482577573e-03,1.075520356617109402e-01
9.941318296666995513e-01,1.369043176421314316e-04,-6.478623480361150357e-03,1.079810813918250095e-01
9.940847495873750272e-01,1.320608564114602549e-04,-6.488800998237578832e-03,1.084130465365740759e-01
9.940374577350270524e-01,1.264885789531885985e-04,-6.498000521064061126e-03,1.088452691188370874e-01
9.939896145313097398e-01,1.237557066992523369e-04,-6.506189582046006774e-03,1.092808326539742719e-01
9.939418779778734780e-01,1.207869137690358523e-04,-6.509677968575315610e-03,1.097139585699339198e-01
9.938938318590773147e-01,1.188129854949839448e-04,-6.514939161846508391e-03,1.101480478432201315e-01
9.938455080747173875e-01,1.183293807908343011e-04,-6.524693052566130080e-03,1.105826408548570561e-01
9.937967341049933623e-01,1.121616622686008797e-04,-6.529718201508162047e-03,1.110198247261255100e-01
9.937482280385087074e-01,1.064783481836693212e-04,-6.534167791754920754e-03,1.114529164443659598e-01
9.936995416327086827e-01,1.036146665503789795e-04,-6.540020401167892863e-03,1.118858273245455642e-01
9.936501495680800655e-01,9.883028760915131225e-05,-6.543784317909315598e-03,1.123234142229796312e-01
9.936011555240228388e-01,9.605368724704988761e-05,-6.547066830927960809e-03,1.127557999879710976e-01
9.935518599854961108e-01,9.698841899217122676e-05,-6.551070964934247939e-03,1.131891142372817988e-01
9.935022337786481028e-01,9.638985856931095778e-05,-6.553647384595524816e-03,1.136237294397171582e-01
9.934526801824242748e-01,9.530845182267418038e-05,-6.553763260841129722e-03,1.140561762544128194e-01
9.934031771938437450e-01,9.547205233925743645e-05,-6.556745951821920000e-03,1.144863638552087587e-01
9.933531219499529552e-01,9.328807446647759951e-05,-6.560117896425596805e-03,1.149196730886504619e-01
9.933029226458054417e-01,9.364533221982665619e-05,-6.562597238942661539e-03,1.153526220392593199e-01
9.932525178362480167e-01,9.281410545758616822e-05,-6.564659855284877242e-03,1.157857177655350484e-01
9.932018344792378217e-01,9.309028927867905943e-05,-6.564899191776556349e-03,1.162196602123609229e-01
9.931507874794925916e-01,9.739304625008603038e-05,-6.562678871120730846e-03,1.166551974388322643e-01
9.930998276737351693e-01,9.764143200482306405e-05,-6.561952196772707739e-03,1.170882723585740387e-01
9.930486816197982014e-01,9.803240892096777863e-05,-6.561051059822338091e-03,1.175213126705874356e-01
9.929973093151549524e-01,1.017402300963417993e-04,-6.562340056856050957e-03,1.179545210441988040e-01
9.929457247566984002e-01,1.025803737118243685e-04,-6.563970838318004125e-03,1.183878855774350980e-01
9.928938528475537151e-01,1.019997783908603095e-04,-6.561845158338620171e-03,1.188222570131697020e-01
9.928420149224242985e-01,1.038012573853677706e-04,-6.562037422642819778e-03,1.192546112104002076e-01
9.927898877898305718e-01,1.063909152460055873e-04,-6.558674336126236667e-03,1.196879742254066264e-01
9.927375230914260440e-01,1.074682988461806121e-04,-6.556949375758659715e-03,1.201216263282718633e-01
9.926849160165928110e-01,1.067666505777566794e-04,-6.555171800597124447e-03,1.205556959943292761e-01
9.926325872950593210e-01,1.069907437666648651e-04,-6.554428185730128489e-03,1.209858448912741052e-01
9.925795194400363064e-01,1.076516386800528718e-04,-6.550812125951896089e-03,1.214206442900125360e-01
9.925266771656423570e-01,1.101918735643380836e-04,-6.547305413133260032e-03,1.218520240459999848e-01
9.924737577713255154e-01,1.116141073693294297e-04,-6.544084839757659602e-03,1.222824706618466511e-01
9.924204251093741158e-01,1.103772818718813084e-04,-6.540166136125544032e-03,1.227147663058394539e-01
9.923667372155222655e-01,1.121947711784599208e-04,-6.537401316698832933e-03,1.231483197797527684e-01
9.923130476804914446e-01,1.097725123539136275e-04,-6.531393892649609532e-03,1.235805172625093623e-01
9.922591189282440327e-01,1.086317310769377003e-04,-6.526685026187696928e-03,1.240130294987621951e-01
9.922049536735034758e-01,1.073743830499668733e-04,-6.522024012552684984e-03,1.244458982019202437e-01
9.921503516937879574e-01,1.091726817757011523e-04,-6.519039220654081722e-03,1.248806223673557675e-01
9.920959507051950732e-01,1.088432227727031314e-04,-6.511365815810433826e-03,1.253124689036203276e-01
9.920413251620407991e-01,1.085355122532010423e-04,-6.506901103670265779e-03,1.257444139069879840e-01
9.919865358466304350e-01,1.104652443381300852e-04,-6.501132780441802941e-03,1.261762092036475269e-01
9.919317977355622817e-01,1.098772468138624439e-04,-6.495584661060616397e-03,1.266060975940620226e-01
9.918768408329521336e-01,1.124040235254743236e-04,-6.486966055511646755e-03,1.270363698157846444e-01
9.918214564660805532e-01,1.145890045842895826e-04,-6.482430570765747996e-03,1.274682841210235118e-01
9.917655388212929246e-01,1.149161245360183882e-04,-6.478552546563745053e-03,1.279028191937010561e-01
9.917100668966425392e-01,1.187781143930841506e-04,-6.473866934280160176e-03,1.283324516813020288e-01
9.916544488881151587e-01,1.229377156774914912e-04,-6.464465265454152551e-03,1.287619880848313580e-01
9.915983144427876761e-01,1.215678014219101683e-04,-6.458539429365697630e-03,1.291938670523161969e-01
9.915416295375146793e-01,1.211346305168647757e-04,-6.453148924713253583e-03,1.296284655831700938e-01
9.914849167007906416e-01,1.233611530204445415e-04,-6.444536127363439948e-03,1.300619571241167505e-01
9.914276665696691859e-01,1.234474473041031258e-04,-6.438217813630983319e-03,1.304979542840924711e-01
9.913708986226827946e-01,1.253239350200323397e-04,-6.430683258551800167e-03,1.309288813470663171e-01
9.913139518546038031e-01,1.280085548606586245e-04,-6.422081332128555184e-03,1.313597706437614199e-01
9.912569886091162630e-01,1.307017803326416237e-04,-6.412414752824642863e-03,1.317894016515316902e-01
9.911993030287393758e-01,1.342859419513505435e-04,-6.401493617707631860e-03,1.322230861918205769e-01
9.911417288898918265e-01,1.357464180377884245e-04,-6.393926955212144055e-03,1.326543347356499147e-01
9.910839174489526338e-01,1.400344537724021487e-04,-6.383961264836928926e-03,1.330860398500107178e-01
9.910262529086878436e-01,1.364200074913563291e-04,-6.369726493972371721e-03,1.335154448733901489e-01
9.909680022978384351e-01,1.363904711241404732e-04,-6.357113385949818285e-03,1.339477022157109232e-01
9.909094443887941361e-01,1.338729281345063114e-04,-6.343738265653747939e-03,1.343808471618908873e-01
9.908509869769833722e-01,1.353760380509025840e-04,-6.328508738754090937e-03,1.348119180829718544e-01
9.907925007797456773e-01,1.325629711942533779e-04,-6.316880560616461651e-03,1.352416350302654557e-01
9.907330275457437718e-01,1.311530843449055270e-04,-6.305323213687100831e-03,1.356771676741677368e-01
9.906736433811086373e-01,1.308346348688973094e-04,-6.292706826141123734e-03,1.361106793499270162e-01
9.906145329709835634e-01,1.312279248414482795e-04,-6.280969523274005685e-03,1.365407604628001703e-01
9.905548064695000043e-01,1.324564804942897356e-04,-6.269275407296907507e-03,1.369739173029664581e-01
9.904952897799556011e-01,1.348477440776924235e-04,-6.254481285418497967e-03,1.374043092616020478e-01
9.904352692717613982e-01,1.358423174610345701e-04,-6.242259058580775649e-03,1.378368351758116617e-01
9.903752263872874773e-01,1.354697406903226204e-04,-6.230648692833472106e-03,1.382681149909305296e-01
9.903146659030557242e-01,1.329887816017317494e-04,-6.219804150492298095e-03,1.387016901397840063e-01
9.902537047924121483e-01,1.339431059729122504e-04,-6.205507041213149076e-03,1.391368890212378306e-01
9.901928537122529628e-01,1.357369363480809017e-04,-6.192078092741979192e-03,1.395698828600297758e-01
9.901321474278907964e-01,1.392418866833769399e-04,-6.178414959409777446e-03,1.400004943924126888e-01
9.900708401885783827e-01,1.447656198391738169e-04,-6.165596501959648944e-03,1.404339555484103719e-01
9.900092305890257904e-01,1.487479609052756952e-04,-6.147075688546578369e-03,1.408684303988960718e-01
9.899476004334769597e-01,1.505519632985607807e-04,-6.130954717520387814e-03,1.413015821721725906e-01
9.898858109942721972e-01,1.562075607358643205e-04,-6.114081767081554902e-03,1.417345222433676888e-01
9.898241086770095398e-01,1.599339041292960773e-04,-6.096681791321996273e-03,1.421655330030645870e-01
9.897616615622849556e-01,1.601219394121421993e-04,-6.078105155806074952e-03,1.426004358343427869e-01
9.896994412966607646e-01,1.619503845079615554e-04,-6.060001026135084304e-03,1.430323951303120733e-01
9.896373055765950166e-01,1.646838148789206023e-04,-6.041014231739751453e-03,1.434624774545252834e-01
9.895748375443291778e-01,1.653735754518754044e-04,-6.024146369705853793e-03,1.438934439479840621e-01
9.895121872889153236e-01,1.678337321477763695e-04,-6.004229604106799123e-03,1.443244686995459880e-01
9.894494457635554241e-01,1.693616438041652594e-04,-5.984240963537682846e-03,1.447548080545759397e-01
9.893866123481859232e-01,1.714477365766012534e-04,-5.966614094157101679e-03,1.451843704677111824e-01
9.893227910637033551e-01,1.750631640801892015e-04,-5.946730058372744904e-03,1.456194383879625687e-01
9.892591878281656870e-01,1.760386423729240566e-04,-5.931062013026760192e-03,1.460515347791732921e-01
9.891953200695138282e-01,1.798005829854393354e-04,-5.911333660085442421e-03,1.464842741002651272e-01
9.891314318580018972e-01,1.814319161235481348e-04,-5.891796608284941006e-03,1.469158409625231365e-01
9.890670686919026400e-01,1.817491975858130378e-04,-5.869454991954365514e-03,1.473494149785937735e-01
9.890026545949889281e-01,1.855528889791713786e-04,-5.848311890366907073e-03,1.477819746187722383e-01
9.889381599787094856e-01,1.847356688643061714e-04,-5.824785026035090608e-03,1.482138775218353466e-01
9.888731467061495639e-01,1.872101347333780374e-04,-5.803530797997532957e-03,1.486478513336815244e-01
9.888083906152235203e-01,1.913861088244806364e-04,-5.784617031266751919e-03,1.490787316356377290e-01
9.887434424542650424e-01,1.962848059987355471e-04,-5.765283575314381591e-03,1.495096250455489051e-01
9.886784147902151210e-01,1.960052826956631749e-04,-5.744277561188078536e-03,1.499398445548633940e-01
9.886126766413484424e-01,1.966522295644354817e-04,-5.724968598243076155e-03,1.503734073780284286e-01
9.885470353302097113e-01,1.971116528394899637e-04,-5.707997324055146676e-03,1.508049695911850285e-01
9.884812849029050996e-01,2.019797345241371774e-04,-5.689144124737545091e-03,1.512360480838363663e-01
9.884149649537754545e-01,2.061552141020711083e-04,-5.671459430131092425e-03,1.516695391414734084e-01
9.883492959607080852e-01,2.101849367809397991e-04,-5.653355168038374547e-03,1.520975495253261145e-01
9.882826046489875393e-01,2.115175139552872522e-04,-5.629999670354003324e-03,1.525311499735912957e-01
9.882157765550303452e-01,2.150728986081632931e-04,-5.608492472752216358e-03,1.529643014679235580e-01
9.881491445700256726e-01,2.189900485468106032e-04,-5.585410096240084332e-03,1.533949911924832876e-01
9.880823392275036587e-01,2.204290852665943899e-04,-5.565777724259948073e-03,1.538254349450927927e-01
9.880157158829766528e-01,2.213788757441635679e-04,-5.547423751509817161e-03,1.542534351298666395e-01
9.879486706779033733e-01,2.210515527250966710e-04,-5.525501106458288736e-03,1.546830439301525029e-01
9.878808768206653879e-01,2.228289010654425852e-04,-5.507157214229451390e-03,1.551160687315533693e-01
9.878129511813874553e-01,2.259943126017190649e-04,-5.484441584135410670e-03,1.555488454004045062e-01
9.877448943557102234e-01,2.281622894725165562e-04,-5.464012677872670184e-03,1.559811404678551339e-01
9.876771916307891530e-01,2.294358209225406129e-04,-5.444340948652829672e-03,1.564099473919625116e-01
9.876087937852774390e-01,2.287184061492531059e-04,-5.423071542789276861e-03,1.568419855170219424e-01
9.875407139812280022e-01,2.279961842201101176e-04,-5.398990498744974352e-03,1.572709036941702110e-01
9.874718376021933697e-01,2.295664176740353358e-04,-5.378207123284388207e-03,1.577034943491948393e-01
